Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2016,CHD1 26751641 Chip-Seq LNCaP Human,37/2000,0.1060125974444413,0.661266696930674,0,0,1.2711764603336633,2.8527708412682298,NOTCH2;APP;TMEM87A;RBM28;CLIC4;CBFB;ZNF195;SDC2;ISG20L2;PTPRJ;ENO1;AKAP5;PSEN1;PTHLH;CSRP2;ZNF207;MTA2;RPP14;TNPO2;MPZL1;NADK;SVIL;TRAPPC3;API5;GALNT2;NONO;SLC11A2;HDGFRP3;STXBP5L;SKI;RPS28;RABEP1;RUFY2;CDK1;SNRPA1;EIF4G2;PICALM
ChEA_2016,ELF3 26769127 Chip-Seq PDAC-Cell line Human,37/2000,0.1060125974444413,0.661266696930674,0,0,1.2711764603336633,2.8527708412682298,APP;UBIAD1;CBFB;HPGD;DOCK9;ISG20L2;ENO1;ATP2C2;MALT1;PTHLH;DSTYK;ADAM28;C15ORF39;GGA3;PDCD11;ADORA1;PACSIN2;TCEB2;MTA2;MPZL1;NADK;CDV3;SVIL;TRAPPC3;KLF12;SORT1;GALNT2;SPAG4;ERLIN1;KMO;SLC7A6;PRKAR1A;GJB3;AGBL2;TLL2;CYP2E1;SERINC2
ChEA_2016,LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse,37/2000,0.1060125974444413,0.661266696930674,0,0,1.2711764603336633,2.8527708412682298,NOTCH2;RGS17;ANKLE2;CLIC4;SLC3A2;ENO1;HMGCR;PLCXD1;ETS1;LTBP1;ACTG2;PTHLH;MED17;HLX;TNFRSF8;SREBF1;EMX2;CADM1;ARL15;SORT1;CSNK1A1;API5;GALNT2;SQLE;RABEP1;PRKAR1A;INCENP;ADORA2B;AGBL2;NOS1AP;APBA1;SNRPA1;MET;CD44;CDKN3;MPHOSPH6;PICALM
ChEA_2016,LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse,34/1822,0.1084072922471766,0.6695744521149144,0,0,1.2804830869119106,2.845054049798206,FAM49A;NOTCH2;PHTF2;ANKLE2;CLIC4;DDX3X;GRIK1;HMGCR;ETS1;CACNA1G;CDH2;ADAM23;TNFRSF8;MAGI1;DDX18;SVIL;KLF12;HNRNPA3;CSNK1A1;API5;SYNJ2;USH2A;GALC;SQLE;INCENP;ADORA2B;RCAN2;NOS1AP;LLGL1;CD44;PAFAH1B1;CDKN3;MPHOSPH6;PICALM
ChEA_2016,YY1 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse,28/1466,0.111766401133599,0.6836197350890035,0,0,1.3073099893643132,2.864766280402973,NOTCH2;ALK;APP;RBM28;DIDO1;UBIAD1;DDX3X;FASTKD2;SRSF1;LTBP1;CRKL;RRP7A;LMAN1;IDH3B;TCEB2;TNS1;CSNK1A1;TPM3;GALC;RPS28;MED25;YME1L1;TSR1;MET;EIF4G2;PAFAH1B1;MPHOSPH6;GLYR1
ChEA_2016,NR1I2 20693526 ChIP-Seq LIVER Mouse,19/939,0.1150834792113098,0.6971403067608195,0,0,1.3802413739749342,2.9842164348005893,NOTCH2;SREBF1;SVIL;CLIC4;GALNT2;ERLIN1;PTPRJ;STK19;HMGCR;CLDN1;EGFR;CACNA1G;PARP11;LMAN1;ACTC1;NPC1;NOS1AP;MPZL1;TNS1
ChEA_2016,CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat,43/2393,0.1196939334196087,0.7181636005176523,0,0,1.2352843778458482,2.622283108540021,FAM49A;PHTF2;POM121;TOMM40;HSP90AB1;GOSR2;PITPNA;STK19;SLC3A2;PSEN1;HMGCR;PLCXD1;CRKL;IKBKB;SAMD14;ARIH2;IDH3B;CDC37L1;RPP14;TNPO2;AGFG2;NUP214;SREBF1;CDV3;HNRNPA3;EIF2B2;RING1;HSPA5;SORT1;CSNK1A1;TPM3;NONO;SPAG4;WDR74;HUWE1;LARP4;POLA1;ILF3;RAD51;INCENP;EIF4G2;ATG2B;PAFAH1B1
ChEA_2016,EGR1 19032775 ChIP-ChIP M12 Human,7/276,0.1227436251827419,0.7295139987276172,0,0,1.725731758377,3.61999407447398,CXCL9;CCKBR;HLX;CMA1;ZNF207;CLDN1;EGFR
ChEA_2016,SMAD4 21799915 ChIP-Seq A2780 Human,44/2464,0.1247561292815557,0.7345454340876648,0,0,1.2272727272727273,2.554438597821807,ALK;RGS17;DDX3X;STMN2;FHL2;GRIK1;PTPRJ;DTX3;CLDN1;BZW1;LTBP1;EGFR;ACTG2;PTHLH;PREX2;ADAM23;UBR5;PACSIN2;CD59;AGFG2;TNS1;MAGI1;EMX2;DST;ARL15;GALNT2;MCF2;SIAH1;HUWE1;NRG1;SSTR1;USH2A;POLA1;PARP11;ACTC1;ADORA2B;NOS1AP;COL4A6;CNTN1;CHI3L1;MET;FGFR2;FGFR1;PICALM
ChEA_2016,ESR1 21235772 ChIP-Seq MCF-7 Human,6/228,0.1292995109529172,0.7355036702619465,0,0,1.7905865048722192,3.6628663264169634,CA12;SVIL;UBR5;ADORA1;ATP2C2;CD44
ChEA_2016,CDX2 19796622 ChIP-Seq MESCs Mouse,8/334,0.1310623934372702,0.7355036702619465,0,0,1.6282040507605682,3.308643791189698,APP;LRRC15;CLIC4;CADM1;CDH2;HPGD;SDC2;AGBL2
ChEA_2016,POU5F1 18555785 ChIP-Seq MESCs Mouse,12/555,0.1320946717294034,0.7355036702619465,0,0,1.4699969306322898,2.975621299867385,TOX4;RPS28;SPAST;GGA3;STAT1;TPM3;POLDIP3;STMN2;ISG20L2;PAICS;NAPG;MPHOSPH6
ChEA_2016,PDX1 19855005 ChIP-ChIP MIN6 Mouse,14/669,0.132701755111688,0.7355036702619465,0,0,1.4233171408743928,2.874604045682905,UNC45A;TRAPPC3;PHTF2;DCTN5;TOMM40;HSP90AB1;DDX3X;FUS;NONO;GOSR2;HUWE1;PAICS;AGT;STXBP5L
ChEA_2016,VDR 23849224 ChIP-Seq CD4+ Human,40/2231,0.1333240529397369,0.7355036702619465,0,0,1.2294351016395746,2.4772780751447794,NOTCH2;RBM28;COPA;HSP90AB1;WDR1;FASTKD2;GOSR2;SLC3A2;PSEN1;BZW1;CRKL;IKBKB;DSTYK;SPATA5L1;ZNF207;CDC37L1;RPP14;HNRNPA1;TNPO2;UNC45A;DDX18;SREBF1;CDV3;TIPIN;KLF12;STAT1;CSNK1A1;FUS;SPAG4;PAICS;TOX4;PARP11;SLC7A6;MED25;RABEP1;RAD51;NPC1;YME1L1;EIF4G2;ATG2B
ChEA_2016,FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human,35/1934,0.1405940119236947,0.7355036702619465,0,0,1.2380597533955309,2.4289232946956947,APP;CLIC4;TOMM40;DDX3X;SLC35D1;GOSR2;PTPRJ;ENO1;PSEN1;BZW1;ETS1;SOCS2;LMAN1;GGA3;CDH2;HLX;TNPO2;MPZL1;DACT1;SVIL;OSR2;TRAPPC3;HNRNPA3;CADM1;DST;ARL15;STAT1;WDR74;HUWE1;CFLAR;EML2;EML4;PDE5A;FGFR2;PAFAH1B1
ChEA_2016,SMARCD1 25818293 ChIP-Seq ESCs Mouse,38/2119,0.1406524467546908,0.7355036702619465,0,0,1.2279805290322108,2.4086387999333025,APP;PHTF2;ANKLE2;HPGD;LTBP1;MALT1;JAKMIP2;PREX2;LMAN1;DSTYK;CDH2;ADAM23;MYBL2;MAGI1;KLF12;DST;ARL15;STAT1;CSNK1A1;DESI2;HUWE1;SYNJ2;PTPN12;SYTL2;STXBP5L;EML4;SULT1B1;RCAN2;NOS1AP;COL4A6;YME1L1;TLL2;APBA1;WDFY3;SERINC2;CD44;FGFR2;FGFR1
ChEA_2016,CDX2 22108803 ChIP-Seq LS180 Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,NOTCH2;GCDH;RGS17;VAC14;WDR1;PITPNA;ETS1;LTBP1;EGFR;RNF126P1;BEST1;PREX2;DSTYK;ADAM28;MS4A12;MTA2;WNT2;DACT1;DDX18;SREBF1;STAT1;TEX10;LAMB4;HDGFRP3;SYNJ2;SSTR1;PTPN12;PAICS;USH2A;AGT;ADORA2B;RCAN2;COL4A3;ZNF711;CD44;CDKN3
ChEA_2016,HOXB7 26014856 ChIP-Seq BT474 Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,FAM49A;NOTCH2;PHTF2;VAC14;ANKLE2;POM121;HSP90AB1;DOCK9;SDC2;GOSR2;CRABP1;PSEN1;LTBP1;PTHLH;PDCD11;MYBL2;TGM4;MPZL1;NADK;SVIL;CSNK1A1;API5;CMA1;SIAH1;HDGFRP3;SYNJ2;MTOR;SULT2B1;RABEP1;RAD51;PRKAR1A;CHI3L1;CD24;ATG2B;MPHOSPH6;FGFR1
ChEA_2016,NCOR1 26117541 ChIP-Seq K562 Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,ANKLE2;HSP90AB1;SLC35D1;CSF1;CBFB;DOCK9;GRIK1;ENO1;ICAM5;NAPG;CRKL;SOCS2;CNN1;DSTYK;INE1;SPAST;SPATA5L1;MYBL2;DGCR5;PDLIM7;NUP214;SREBF1;OSR2;HNRNPA3;HSPA5;TPM3;FUS;SIAH1;WDR74;CFLAR;KMO;EML2;GIP;POLA1;RUFY2;PICALM
ChEA_2016,SOX2 18555785 Chip-Seq ESCs Mouse,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,TMEM87A;DIDO1;COPA;FASTKD2;FHL2;PTPRJ;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;SORT1;STAT1;CFLAR;KMO;USH2A;OVOL2;RAD51;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,SMAD4 21741376 ChIP-Seq EPCs Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,ALK;RBPJL;APP;PHTF2;PRPS1;VAC14;FASTKD2;DOCK9;ENO1;AKAP5;HMGCR;TARP;CRKL;ADAM28;ADAM23;GPR135;SREBF1;EMX2;EIF2B2;CADM1;ARL15;STAT1;GALNT2;NONO;SSTR1;OVOL2;STXBP5L;ILF3;ADORA2B;AGBL2;CHI3L1;SERINC2;FGFR2;ATG2B;CDKN3;PICALM
ChEA_2016,NCOR 22424771 ChIP-Seq 293T Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,LTK;GOSR2;ENO1;PSEN1;NR2E1;NAPG;PREX2;CDH6;GGA3;SPATA5L1;CNR1;MYH11;MTA2;AGFG2;MPZL1;PSD;MAGI1;SREBF1;CDV3;SVIL;TRAPPC3;TIPIN;CADM4;EIF2B2;SYTL2;ACTA2;RABEP1;ACTC1;NPC1;INCENP;ADORA2B;CEACAM5;RUFY2;TLL2;ATG2B;GLYR1
ChEA_2016,KDM2B 26808549 Chip-Seq HPB-ALL Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,DIDO1;CLIC4;SLC35D1;CBFB;SLC3A2;ENO1;C15ORF39;SPATA5L1;CDH2;CD59;MPZL1;NADK;SREBF1;CDV3;SVIL;TIPIN;KLF12;SORT1;STAT1;TPM3;GALNT2;WDR74;ERLIN1;CFLAR;PTPN12;EML2;QKI;SKI;SLC7A6;RUFY2;APBA1;SNRPA1;SERINC2;CD44;EIF4G2;FGFR1
ChEA_2016,ATF3 27146783 Chip-Seq COLON Human,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,NOTCH2;POM121;CLIC4;HSP90AB1;DDX3X;FHL2;ATP2C2;ETS1;MALT1;MED17;SOCS2;LMAN1;CNN1;CD59;MTA2;PDLIM7;MAGI1;SREBF1;CDV3;HNRNPA3;HSPA5;SLC11A2;SIAH1;WDR74;ERLIN1;PTPN11;PTPN12;SULT2B1;SKI;SLC7A6;RABEP1;NPC1;GJB3;PDE5A;CLDN16;B4GALT7
ChEA_2016,PU1 27457419 Chip-Seq LIVER Mouse,36/2000,0.1435983356225705,0.7355036702619465,0,0,1.231438622477319,2.389896297052591,NOTCH2;DIDO1;COPA;FASTKD2;FHL2;PTPRJ;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;STAT1;CFLAR;KMO;USH2A;OVOL2;SKI;MYL1;AGBL2;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,ELK1 19687146 ChIP-ChIP HELA Human,18/916,0.1479390035274768,0.7510438928678191,0,0,1.336445055205421,2.5538866658453974,UNC45A;RBM28;ZNF230;TOMM40;EIF2B2;CSNK1A1;TPM3;SLC11A2;SIAH1;PTPN11;HMGCR;PTPN12;KMO;SYTL2;CSRP2;SPATA5L1;SNRPA1;MET
ChEA_2016,DROSHA 22980978 ChIP-Seq HELA Human,10/456,0.1496389618979709,0.7510438928678191,0,0,1.4886346064635845,2.8277058064949894,ALK;COPA;EMX2;ADORA2B;TNFRSF8;SYNJ2;SERINC2;USH2A;SLC6A3;MPZL1
ChEA_2016,FOXO1 23066095 ChIP-Seq LIVER Mouse,8/347,0.1523127379321477,0.7510438928678191,0,0,1.5647149149391846,2.944510859661082,SOCS2;KLF12;TOMM40;PLN;APBA1;MET;EGFR;TNS1
ChEA_2016,AR 19668381 ChIP-Seq PC3 Human,60/3519,0.1525671005438287,0.7510438928678191,0,0,1.1738219138479329,2.206962182373401,FAM49A;APP;RBM28;EDA;CSF1;WDR1;DBH;ETS1;CRKL;IKBKB;CSRP2;CDH2;ADORA1;TNFRSF8;TNPO2;TNS1;MAGI1;DDX18;KLF12;NRG1;SULT2B1;EML4;CLDN10;MED25;RABEP1;NPC1;ADORA2B;NOS1AP;SAG;VAC14;ZNF230;LTK;MVK;SDC2;ATP2C2;EGFR;CACNA1G;JAKMIP2;SPAST;CNR1;ATP6V0A2;PACSIN2;SVIL;STAT1;GALNT2;HUWE1;PTPN11;USH2A;SKI;POLA1;PARP11;MCM3AP;ACTC1;NOVA2;CNTN1;TSR1;APBA1;CD24;FGFR2;FGFR1
ChEA_2016,FOXP2 23625967 ChIP-Seq PFSK-1 AND SK-N-MC Human,17/863,0.1540976706641414,0.7510438928678191,0,0,1.3387381065751114,2.503666040840601,APP;LRRC15;CLIC4;CRABP1;SYNJ2;KRI1;ETS1;USH2A;EML4;SOCS2;ADAM28;SPAST;HLX;SNRPA1;MTA2;SERINC2;TNS1
ChEA_2016,MYC 18555785 ChIP-Seq MESCs Mouse,22/1200,0.1928460239825837,0.7510438928678191,0,0,1.2442867437798488,2.047925776381588,DDX18;HSP90AB1;CBFB;TPM3;FUS;TEX10;WDR74;SLC3A2;PAICS;HSPD1;ILF3;RABEP1;PDCD11;INCENP;YME1L1;TSR1;SNRPA1;RPP14;UTP14A;TNPO2;FXN;EIF4G2
ChEA_2016,RUNX1 27514584 Chip-Seq MCF-7 Human,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,NOTCH2;APP;HSP90AB1;PTPRJ;SLC3A2;PSEN1;PKMYT1;LMAN1;DSTYK;GM2A;PACSIN2;TCEB2;HNRNPA1;TNPO2;NADK;TNS1;DDX18;STAT1;SPAG4;LAMB4;HUWE1;PTPN11;SSTR1;EML2;OVOL2;PARP11;YME1L1;ANAPC5;SNRPA1;CYP2E1;MET;FGFR2;CRLF2;CDKN3;MPHOSPH6
ChEA_2016,KDM2B 26808549 Chip-Seq SIL-ALL Human,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,FAM49A;NOTCH2;DIDO1;CLIC4;UBIAD1;SLC35D1;CBFB;PITPNA;ENO1;DBH;ETS1;DSTYK;C15ORF39;CD59;MYBL2;MPZL1;NADK;SVIL;KLF12;STAT1;GALNT2;SPAG4;WDR74;PTPN11;EML2;SKI;RUFY2;TSR1;SERINC2;LLGL1;CD44;EIF4G2;PAFAH1B1;FGFR1;PICALM
ChEA_2016,EBF1 22473956 ChIP-Seq LYMPHODE Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,NOTCH2;LTK;FASTKD2;STMN2;FHL2;PTPRJ;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;STAT1;API5;CFLAR;KMO;USH2A;RAD51;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,SOX6 21985497 ChIP-Seq MYOTUBES Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,RGS17;FASTKD2;FHL2;NR2E1;BZW1;EGFR;PDC;HSPD1;PREX2;SOCS2;DSTYK;CSRP2;PLN;GM2A;HLX;ADAM23;ADORA1;MPZL1;TNS1;DDX18;SREBF1;DST;STAT1;CFLAR;KMO;USH2A;GALC;MYL1;RUFY2;COL4A3;NOS1AP;CDK1;SAG;CHI3L1;PAFAH1B1
ChEA_2016,CTCF 21964334 Chip-Seq Bcells Human,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,ALK;CLIC4;ISG20L2;PTPRJ;BEST1;CNN1;CSRP2;PLN;TNFRSF8;MS4A12;RPP14;NADK;UNC45A;DDX18;TRAPPC3;CADM1;SORT1;TPM3;GALNT2;PTPN11;SYNJ2;CFLAR;QKI;MTOR;SQLE;SLC7A6;NPC1;INCENP;CEACAM5;RUFY2;CDK1;YME1L1;TLL2;PDE5A;MATN3
ChEA_2016,FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,FAM49A;APP;TMEM87A;LRRC15;PHTF2;CBFB;KLK2;AKAP5;PSEN1;MED17;HSPD1;PREX2;SPAST;CSRP2;HLX;TGM4;NADK;CDV3;CADM1;SORT1;TPM3;SLC11A2;SYNJ2;LARP4;MTOR;CLDN10;ACTC1;GJB3;NOS1AP;CDK1;WDFY3;CLDN16;MATN3;FGFR2;GLYR1
ChEA_2016,OCT4 21477851 ChIP-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,RGS17;COPA;FASTKD2;FHL2;NR2E1;BZW1;EGFR;PDC;HSPD1;PREX2;SOCS2;DSTYK;PLN;HLX;ADAM23;ADORA1;MPZL1;TNS1;DDX18;SREBF1;DST;STAT1;CFLAR;KMO;USH2A;MYL1;PRKAR1A;ADORA2B;RUFY2;COL4A3;NOS1AP;CDK1;SAG;CHI3L1;PAFAH1B1
ChEA_2016,NELFA 20434984 ChIP-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,VAC14;CLIC4;HSP90AB1;DDX3X;WDR1;POLDIP3;SLC3A2;ENO1;HMGCR;KRI1;BZW1;CRKL;CSRP2;PSMD4;CDC37L1;MPZL1;NADK;PDLIM7;TIPIN;HSPA5;ARL15;CSNK1A1;FUS;TEX10;PTPN12;PAICS;EML4;RPS28;MED25;RAD51;FXN;EIF4G2;PAFAH1B1;MPHOSPH6;FGFR1
ChEA_2016,SUZ12 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,COPA;SLC35D1;FASTKD2;STMN2;FHL2;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;DDX18;HNRNPA3;DST;STAT1;API5;CFLAR;KMO;USH2A;OVOL2;RAD51;ACTC1;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;CD44;CRLF2
ChEA_2016,KLF4 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,NOTCH2;RBPJL;TMEM87A;COPA;LTK;CSF1;FASTKD2;FHL2;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MYBL2;MPZL1;TNS1;NUP214;DDX18;DST;STAT1;API5;CFLAR;KMO;USH2A;OVOL2;RAD51;MYL1;COL4A3;NOS1AP;SAG;CHI3L1;CD44
ChEA_2016,ZFX 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,RBPJL;TMEM87A;COPA;LTK;FASTKD2;FHL2;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;DST;STAT1;CFLAR;KMO;USH2A;OVOL2;RAD51;ACTC1;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,CTCF 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,RBPJL;TMEM87A;COPA;LTK;MVK;CSF1;FASTKD2;FHL2;PTPRJ;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;DST;STAT1;CFLAR;KMO;USH2A;OVOL2;RAD51;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;CD44
ChEA_2016,SMAD1 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,RBPJL;TMEM87A;COPA;LTK;SLC35D1;FASTKD2;FHL2;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;CNR1;ADAM23;ADORA1;MYBL2;MPZL1;TNS1;DDX18;HNRNPA3;DST;STAT1;CFLAR;KMO;USH2A;OVOL2;RAD51;ACTC1;MYL1;COL4A3;NOS1AP;SAG;CHI3L1;CD44
ChEA_2016,OCT4 18555785 Chip-Seq ESCs Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,TMEM87A;DIDO1;COPA;CSF1;FASTKD2;FHL2;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MYBL2;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;STAT1;API5;CFLAR;KMO;USH2A;RAD51;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,ALK;VAC14;ANKLE2;UBIAD1;SDC2;NR2E1;CLDN1;LTBP1;EGFR;MALT1;LMAN1;PLN;ADAM23;MPZL1;GPR135;DACT1;EMX2;DST;STAT1;PTPN12;USH2A;RABEP1;RAD51;ACTC1;CNTN1;CDK1;PDE5A;CYP2E1;FXN;LLGL1;MATN3;ATG2B;PAFAH1B1;CDKN3;PICALM
ChEA_2016,POU3F1 26484290 ChIP-Seq ESCss Mouse,35/2000,0.189684769576296,0.7510438928678191,0,0,1.1920399443084162,1.9816373001386416,FAM49A;ALK;RBM28;HSP90AB1;SRRT;STMN2;GRIK1;PTPRJ;SLC3A2;PDC;ADAM28;CSRP2;GM2A;ADORA1;MTA2;MPZL1;DACT1;TRAPPC3;KLF12;SORT1;SSTR1;KMO;USH2A;SQLE;PARP11;RABEP1;NPC1;NOS1AP;CNTN1;PDE5A;MET;CD44;FGFR2;CRLF2;FGFR1
ChEA_2016,EP300 21415370 ChIP-Seq HL-1 Mouse,19/1014,0.1886755331985478,0.7510438928678191,0,0,1.2711064217886583,2.1198578573264912,MAGI1;APP;CSF1;GALNT2;STMN2;LTBP1;PTHLH;SYTL2;GALC;PLN;CDH2;RCAN2;COL4A3;NOS1AP;WDFY3;SCRG1;TNS1;MPHOSPH6;FGFR1
ChEA_2016,FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human,12/594,0.1837966934890892,0.7510438928678191,0,0,1.3686998854524628,2.3184750341422657,NOTCH2;CLDN10;CLIC4;KLF12;SLC11A2;WDR74;PTPN11;ENO1;CYP2E1;MET;MPZL1;FGFR2
ChEA_2016,ZFX 18555785 ChIP-Seq MESCs Mouse,55/3249,0.1807681331283132,0.7510438928678191,0,0,1.1601216566776993,1.984434616226656,DIDO1;HSP90AB1;HR;PSMD4;ARIH2;MYBL2;TNPO2;NUP214;SREBF1;CDV3;TIPIN;TEX10;SLC11A2;OVOL2;MED25;ILF3;RABEP1;PRKAR1A;INCENP;RUFY2;WDFY3;ANAPC5;SNRPA1;FXN;LLGL1;PAFAH1B1;GCDH;POM121;UBIAD1;CBFB;POLDIP3;GOSR2;ISG20L2;SLC3A2;DTX3;HMGCR;LTBP1;MALT1;HSPD1;LMAN1;SPAST;GGA3;ATP6V0A2;MTA2;MPZL1;TRAPPC3;HSPA5;API5;NONO;SPAG4;PTPN11;PAICS;MCM3AP;RAD51;EIF4G2
ChEA_2016,TP53 18474530 ChIP-ChIP U2OS Human,16/827,0.1803633662876645,0.7510438928678191,0,0,1.312168944617148,2.247459036128914,FAM49A;ALK;API5;FHL2;PTPN11;CLDN1;LTBP1;NAPG;QKI;ACTA2;GALC;INCENP;ADORA2B;NOS1AP;MTA2;FGFR2
ChEA_2016,HNF4A 19761587 ChIP-ChIP CACO-2 Human,21/1126,0.1791746388599753,0.7510438928678191,0,0,1.2666277429085775,2.1778325374342566,NOTCH2;DDX18;ZNF230;HSPA5;HPGD;CSNK1A1;NONO;GOSR2;STK19;PSEN1;SSTR1;CFLAR;LARP4;ETS1;CACNA1G;HSPD1;SULT1B1;PRKAR1A;WDFY3;SNRPA1;IL13RA1
ChEA_2016,SALL4 18804426 ChIP-ChIP MESCs Mouse,20/1062,0.1754157578446107,0.7510438928678191,0,0,1.278996435426378,2.226216544561043,NOTCH2;PHTF2;DIDO1;PRPS1;POM121;DDX3X;CBFB;STMN2;DONSON;HDGFRP3;ENO1;SYNJ2;HMGCR;PTPN12;OVOL2;CDH6;SOCS2;GJB3;MYBL2;FGFR2
ChEA_2016,HOXD13 18407260 ChIP-ChIP DEVELOPING-LIMBS Mouse,5/196,0.1725546845990981,0.7510438928678191,0,0,1.7312095128227882,3.041806233120143,EMX2;WDR1;KLK2;MPZL1;EIF4G2
ChEA_2016,JARID2 20064375 ChIP-Seq MESCs Mouse,21/1117,0.1700654143079169,0.7510438928678191,0,0,1.2776469664861472,2.263443752565007,PSD;APP;OSR2;EMX2;LTK;CSF1;SFTPC;CRABP1;HDGFRP3;HR;NR2E1;SSTR1;PTHLH;OVOL2;PREX2;CDH6;CDH2;HLX;CNR1;ADORA1;APBA1
ChEA_2016,EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse,37/2093,0.1654331574587585,0.7510438928678191,0,0,1.2073131038155966,2.172183306786357,LRRC15;CLIC4;TOMM40;HSP90AB1;CSF1;DOCK9;GOSR2;GRIK1;NAPG;ACTG2;CACNA1G;CNN1;SAMD14;CSRP2;GGA3;SPATA5L1;UBR5;MPZL1;NADK;PDLIM7;TNS1;DACT1;MAGI1;SVIL;OSR2;EMX2;RING1;CSNK1A1;HUWE1;SKI;PARP11;MED25;ACTC1;SERINC2;EIF4G2;FGFR2;FGFR1
