gene_symbol,gene_title,logFC,P.Value,adj.P.Val
MBD4,"methyl-CpG binding domain 4, DNA glycosylase",-0.039627981998826174,0.842467982536139,0.9728754486405881
PLA2G16,phospholipase A2 group XVI,0.04624228633680913,0.7978035515628488,0.9600979578588738
CD200,CD200 molecule,-0.24765917994687797,0.3182925232939967,0.8650998688947181
CD200,CD200 molecule,-0.17883737983721934,0.4640481270581164,0.8807792915811246
APOBEC3C,apolipoprotein B mRNA editing enzyme catalytic subunit 3C,0.084828942078959,0.7718125157579552,0.9535835021735867
MINPP1,multiple inositol-polyphosphate phosphatase 1,0.44165019020622687,0.06328935155638225,0.8650998688947181
PRUNE1,prune exopolyphosphatase,0.09348702382588193,0.47836426075842775,0.8828029738853655
PITX1,paired like homeodomain 1,-0.22481675993838454,0.6418351657019585,0.9235031559900873
EPHB2,EPH receptor B2,-0.11230424787940727,0.5260143520452734,0.8936217444375166
EPHB2,EPH receptor B2,-0.15902022510343924,0.8153567059697571,0.9637773198958643
BMP7,bone morphogenetic protein 7,0.29743167641814205,0.16290632944873562,0.8650998688947181
BMP7,bone morphogenetic protein 7,0.17215578075027269,0.540472315358658,0.898467398948825
DCAF7,DDB1 and CUL4 associated factor 7,-0.3708807120968253,0.05663987841114647,0.8650998688947181
TOR1B,torsin family 1 member B,-0.18981384256987438,0.14015663224453978,0.8650998688947181
PSG9,pregnancy specific beta-1-glycoprotein 9,-0.008406960690100116,0.9619376528013344,0.9933237110587879
GTF2F2,general transcription factor IIF subunit 2,-0.25923154267633997,0.33790167128652704,0.8650998688947181
MXRA5,matrix remodeling associated 5,0.18440409681568148,0.6097988220132002,0.9128450488989713
PNMA2,paraneoplastic Ma antigen 2,0.5328089579045941,0.19330582046500006,0.8650998688947181
PNMA2,paraneoplastic Ma antigen 2,0.3129587868949803,0.13098252627107237,0.8650998688947181
PRUNE1,prune exopolyphosphatase,0.21662773727788892,0.344028971871427,0.8650998688947181
ACOX1,acyl-CoA oxidase 1,0.3547775932880314,0.000795236972527741,0.8650998688947181
ACOX1,acyl-CoA oxidase 1,-0.24310934804627474,0.4470952226384318,0.8770515641456844
GATA3,GATA binding protein 3,-0.09330371983939996,0.8646856009609584,0.9775871123521997
GATA3,GATA binding protein 3,0.12705673631481898,0.7904008069097495,0.9583739991504908
GATA3,GATA binding protein 3,0.24554855497779565,0.08141943441076992,0.8650998688947181
TST,thiosulfate sulfurtransferase,0.6473098460842995,0.004692426350337551,0.8650998688947181
CYTIP,cytohesin 1 interacting protein,-0.11368924811030007,0.7467659044749002,0.9482412641500699
SLX1B-SULT1A4///SLX1A-SULT1A3///SULT1A4///SULT1A3,SLX1B-SULT1A4 readthrough (NMD candidate)///SLX1A-SULT1A3 readthrough (NMD candidate)///sulfotransferase family 1A member 4///sulfotransferase family 1A member 3,0.18747819669123794,0.3372230720113609,0.8650998688947181
ACAT2,acetyl-CoA acetyltransferase 2,-0.352487423692402,0.11651472800646591,0.8650998688947181
MRPL9,mitochondrial ribosomal protein L9,0.14133184361109702,0.3930471474312891,0.8672904451442797
SLC1A4,solute carrier family 1 member 4,-0.000440208419150959,0.9975824988342421,0.9995808685665686
SLC1A4,solute carrier family 1 member 4,0.057730648182321265,0.8518690121281808,0.9752179052510472
ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",-0.17095345153792732,0.28079430695176305,0.8650998688947181
ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",-0.004635845791243978,0.9824688194341407,0.9974221428168064
ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",0.4112560112313207,0.2732569053850896,0.8650998688947181
PAK1,p21 (RAC1) activated kinase 1,-0.7371396540133002,0.12351482827031977,0.8650998688947181
LOC100653057///CES1,liver carboxylesterase 1-like///carboxylesterase 1,0.42025044559243885,0.27629258068788626,0.8650998688947181
CTNND2,catenin delta 2,-0.04870643371159449,0.9007442178140775,0.9837834321191674
CTNND2,catenin delta 2,-0.42034363008764936,0.44346382994933875,0.8770515641456844
CD74,CD74 molecule,0.04918893136794484,0.6710710040660435,0.9317151029739323
ABCB7,ATP binding cassette subfamily B member 7,-0.12550969075547216,0.5534644894076923,0.9007999385691308
PDLIM3,PDZ and LIM domain 3,-0.19163000655690124,0.45542489671171205,0.8802479915201589
STK16,serine/threonine kinase 16,0.2889595823266822,0.14463872216320445,0.8650998688947181
MCCC2,methylcrotonoyl-CoA carboxylase 2,-0.04824319401188621,0.751862930299086,0.9495609616775186
MCCC2,methylcrotonoyl-CoA carboxylase 2,-0.09812439158494625,0.6042912277750423,0.912815932103187
PIGH,phosphatidylinositol glycan anchor biosynthesis class H,-0.09458336865692299,0.7437975668361186,0.9475506233269261
OSBPL3,oxysterol binding protein like 3,-0.172456046022882,0.42042522021023254,0.8706456498402193
OSBPL3,oxysterol binding protein like 3,0.03513591947011393,0.8856087765714219,0.9819237310527702
NXT2,nuclear transport factor 2 like export factor 2,-0.09366631232006453,0.4683490927814761,0.8810175541171874
NXT2,nuclear transport factor 2 like export factor 2,-0.11731037527889067,0.7177994352907577,0.9401505022974781
FBXW2,F-box and WD repeat domain containing 2,0.20852740603780168,0.1503702750645282,0.8650998688947181
SEL1L2///GPR37,SEL1L2 ERAD E3 ligase adaptor subunit///G protein-coupled receptor 37,-0.10310228857110673,0.8189926920630239,0.9653244968123759
PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,0.2702509475841282,0.20760703919953497,0.8650998688947181
PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,0.02187713458834973,0.9054053892671882,0.9845457288503372
AP1S1,adaptor related protein complex 1 sigma 1 subunit,-0.23367983102610576,0.2619314606697002,0.8650998688947181
NFKB2,nuclear factor kappa B subunit 2,-1.1897334825224928,0.09737692645825226,0.8650998688947181
RGS12,regulator of G-protein signaling 12,-0.2529740242590882,0.12266895445948121,0.8650998688947181
RGS12,regulator of G-protein signaling 12,-0.12071202696363607,0.8362722518860497,0.9711184899827325
RGS12,regulator of G-protein signaling 12,0.21619415163082153,0.401510362170048,0.8692543207193548
PML,promyelocytic leukemia,0.04276231963080221,0.8158691020092981,0.9639134234865938
ABCC3,ATP binding cassette subfamily C member 3,0.019937635828756538,0.913922947009845,0.9858972399842805
BUB1,BUB1 mitotic checkpoint serine/threonine kinase,-0.3385246054180571,0.44883405417215105,0.8770515641456844
PLD2,phospholipase D2,-0.08689772116755656,0.4828899244716859,0.8828029738853655
CDKN2A,cyclin dependent kinase inhibitor 2A,0.3143989587576917,0.14374855636552414,0.8650998688947181
ALDH1B1,aldehyde dehydrogenase 1 family member B1,-0.25753803737717545,0.13244871287342824,0.8650998688947181
ALDH1B1,aldehyde dehydrogenase 1 family member B1,0.2340186679529466,0.3811746862421185,0.8662425945269296
SOCS5,suppressor of cytokine signaling 5,-0.2380086169538095,0.23005233937380004,0.8650998688947181
SOCS5,suppressor of cytokine signaling 5,0.04159099221715711,0.8377606227994683,0.9713377609571211
STAM2,signal transducing adaptor molecule 2,0.03004662340535457,0.8717078772182637,0.9794787578424176
TBC1D22A,TBC1 domain family member 22A,-0.44098554781502375,0.2749298626806823,0.8650998688947181
TGFB1I1,transforming growth factor beta 1 induced transcript 1,0.10719833511963628,0.6485787634601244,0.9260533387165009
PGF,placental growth factor,0.19994618178839646,0.7022618909616005,0.9382393158919011
KPNA4,karyopherin subunit alpha 4,-0.29765332280589285,0.1191502499784306,0.8650998688947181
ICE1,interactor of little elongation complex ELL subunit 1,0.12097951460238836,0.2640129423898087,0.8650998688947181
TMEM47,transmembrane protein 47,0.20015437025153762,0.19618751964394554,0.8650998688947181
TMEM47,transmembrane protein 47,-0.09291028365327192,0.5358521300562982,0.8973505839951189
HSF2,heat shock transcription factor 2,0.04437788875955531,0.7645719350656776,0.9524558468558275
CDC16,cell division cycle 16,0.17322540702462252,0.4647688878599816,0.8807792915811246
CDC16,cell division cycle 16,0.5753200704884608,0.013704464161796735,0.8650998688947181
TTR,transthyretin,0.2349311214882966,0.5857116191219589,0.9083875825924904
KIFC3,kinesin family member C3,-0.012586296107113563,0.9585011120571494,0.9926109710059745
CETN3,centrin 3,0.28760019144587107,0.18754096491227878,0.8650998688947181
ITGA7,integrin subunit alpha 7,-0.07918363359244207,0.6575696070701745,0.9282013080763721
NFATC1,nuclear factor of activated T-cells 1,-1.1085244567781691,0.2099682798052065,0.8650998688947181
CYB561D2,cytochrome b561 family member D2,0.1688242556737005,0.3076122041397111,0.8650998688947181
CHUK,conserved helix-loop-helix ubiquitous kinase,-0.10785635962476496,0.3715970219567931,0.8653545768535273
CES2,carboxylesterase 2,0.24658098629112843,0.1311920629802122,0.8650998688947181
CES2,carboxylesterase 2,0.1186862128486474,0.4459084220889834,0.8770515641456844
SERBP1,SERPINE1 mRNA binding protein 1,0.020657671149934113,0.9084713866853297,0.9849686333638924
TRAC,T-cell receptor alpha constant,0.31590864062058177,0.37233832537659384,0.8653545768535273
TRAC,T-cell receptor alpha constant,0.028838306623055768,0.9455548992993228,0.9901578700973357
MIOS,meiosis regulator for oocyte development,-0.17840647819740343,0.4051675812950106,0.8695040143984362
CRY1,cryptochrome circadian clock 1,-0.4867395883445897,0.20817538445259476,0.8650998688947181
HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1,0.13801825951497307,0.5025910880868121,0.8869246783207342
TFPI,tissue factor pathway inhibitor,-0.2655026614245435,0.24466135184281895,0.8650998688947181
PRKCI,protein kinase C iota,-0.3133812983216697,0.19481394995994358,0.8650998688947181
PRKCI,protein kinase C iota,0.05393865634322442,0.7922932508870382,0.958552531193441
SMAGP,small cell adhesion glycoprotein,-0.43857151119133175,0.10056645018383119,0.8650998688947181
KIFC1,kinesin family member C1,-0.1576912936282447,0.41009674294904475,0.8695040143984362
SLC19A2,solute carrier family 19 member 2,-0.5379540973753851,0.43875060332232485,0.8766510872382539
CBLB,Cbl proto-oncogene B,-0.20671589444012387,0.401962457412108,0.8695040143984362
FAM49A,family with sequence similarity 49 member A,-0.31144440385378386,0.038441004510378025,0.8650998688947181
RIN2,Ras and Rab interactor 2,0.23062018061680734,0.13134581942704807,0.8650998688947181
PRKCB,protein kinase C beta,-0.08445748836769704,0.7637447022410626,0.9524558468558275
S100B,S100 calcium binding protein B,0.1785771642599494,0.6141486273035137,0.9140294308289227
CXCL12,C-X-C motif chemokine ligand 12,-0.09312295126899274,0.5661768747797794,0.9021109230543268
CCDC93,coiled-coil domain containing 93,-0.06400031939161643,0.7616315990884408,0.9521071979093376
CCDC93,coiled-coil domain containing 93,-0.13592433020698458,0.5507959978958406,0.900165324950514
DOK4,docking protein 4,-0.38719845215374693,0.16975400853367018,0.8650998688947181
DOK4,docking protein 4,0.5104719566165692,0.19456877154491067,0.8650998688947181
EYA2,EYA transcriptional coactivator and phosphatase 2,0.30574081189646457,0.16178484775690036,0.8650998688947181
ASTN2,astrotactin 2,-0.1594107796983762,0.5570241262637086,0.9012201473251623
PTS,6-pyruvoyltetrahydropterin synthase,-0.26308383943865343,0.25460997529748347,0.8650998688947181
PTP4A3,"protein tyrosine phosphatase type IVA, member 3",-0.2669652324087429,0.12028048573445108,0.8650998688947181
FBP1,fructose-bisphosphatase 1,0.16846011567270958,0.2688120383966058,0.8650998688947181
PPP3CC,protein phosphatase 3 catalytic subunit gamma,-0.18729213341240059,0.702604375839851,0.9382393158919011
CCHCR1,coiled-coil alpha-helical rod protein 1,-0.5260688116675877,0.17120090188534615,0.8650998688947181
LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2",0.2508681156748289,0.3646599754011751,0.8650998688947181
PDE4DIP,phosphodiesterase 4D interacting protein,0.06915564949036829,0.8431937933938536,0.9728754486405881
ERAP1,endoplasmic reticulum aminopeptidase 1,-0.13383341050202205,0.5152444104395789,0.8888128330353847
FTO,fat mass and obesity associated,0.1756356472255289,0.24025703577131183,0.8650998688947181
METTL7A,methyltransferase like 7A,0.05592366482580697,0.9198444381131482,0.9867942466621239
MTF2,metal response element binding transcription factor 2,-0.15851329878328738,0.5709939748705373,0.9034575676878646
MTF2,metal response element binding transcription factor 2,-0.07965588975841369,0.6947556394737571,0.9370035467935391
NKX3-1,NK3 homeobox 1,-0.1632532817328307,0.5141196376345084,0.8885479171469373
PIGK,phosphatidylinositol glycan anchor biosynthesis class K,0.33218470248696563,0.13075855801085878,0.8650998688947181
MOXD1,monooxygenase DBH like 1,-0.20435241158342823,0.2869491587579532,0.8650998688947181
HMMR,hyaluronan mediated motility receptor,-0.15325085003495573,0.44671203781342006,0.8770515641456844
GATA2,GATA binding protein 2,-0.10368965101653091,0.5795741428733034,0.9066380824614985
SLC35D1,solute carrier family 35 member D1,-0.009122094541421792,0.9282669121722564,0.9878521987750007
SLC35D1,solute carrier family 35 member D1,-0.11301266552491335,0.37676436080150055,0.8656118637783757
SLC35D1,solute carrier family 35 member D1,-0.5662352926522511,0.005448243618736004,0.8650998688947181
CDKN3,cyclin dependent kinase inhibitor 3,-0.4766001354032876,0.025595675278026576,0.8650998688947181
CBX5,chromobox 5,-0.06696453093378119,0.824562796079072,0.9676309359800781
CSF1,colony stimulating factor 1,-0.19417121156271228,0.37307567931605456,0.8653545768535273
EVI5,ecotropic viral integration site 5,0.4450246051587588,0.046898153618044884,0.8650998688947181
NCAPH2,non-SMC condensin II complex subunit H2,-0.11467737063196688,0.5932796058588097,0.9104470725046407
SERPINB3,serpin family B member 3,0.06439730967357511,0.7887292371459751,0.9578098697779059
SERPINB3,serpin family B member 3,-0.4214637684382767,0.30304287650594547,0.8650998688947181
IFFO1,intermediate filament family orphan 1,0.15697236503724094,0.5480020125424543,0.89975511857409
SERPINB9,serpin family B member 9,-0.4227680053000144,0.10694545888076643,0.8650998688947181
SERPINB9,serpin family B member 9,-0.5838304504829676,0.08816089391053852,0.8650998688947181
ZBTB14,zinc finger and BTB domain containing 14,0.21509162909575827,0.36798625790086126,0.8653545768535273
UTP20,"UTP20, small subunit processome component",-0.12357193979075962,0.45080878542314995,0.8779500064056642
CA11,carbonic anhydrase 11,0.21796089157656467,0.4869130082508494,0.8836724359136643
GM2A,GM2 ganglioside activator,-0.15075643833265437,0.6804136016322548,0.9333705369544342
HLA-DRB4,"major histocompatibility complex, class II, DR beta 4",0.34261783481797675,0.6422741622651873,0.9235948988896721
GAS2L1,growth arrest specific 2 like 1,-0.09903033086635701,0.6005919895714215,0.9115707534520101
SEMA3F,semaphorin 3F,-0.1780528823257126,0.6224819463986246,0.9157893338086425
NTHL1,nth like DNA glycosylase 1,0.6843715579868075,0.012267703923991517,0.8650998688947181
CLEC2B,C-type lectin domain family 2 member B,-0.24852771989424685,0.25077582143003607,0.8650998688947181
MID2,midline 2,0.06548430556097007,0.6008686184384593,0.9115795261157437
NCKAP1L,NCK associated protein 1 like,-0.04386645209793936,0.8277078212904805,0.9685564360258149
ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group),0.020197033477058805,0.8464693882995395,0.9741519640397773
SOX13,SRY-box 13,0.21315282983990252,0.4958452680481572,0.8858232566758767
MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",0.05196890743551645,0.602296259594008,0.9126328368407702
PSG6,pregnancy specific beta-1-glycoprotein 6,-0.002566365110775278,0.9923332948896934,0.9986568320972202
PNPLA4,patatin like phospholipase domain containing 4,0.18570980018148078,0.7034302892039588,0.9382393158919011
PNPLA4,patatin like phospholipase domain containing 4,0.6327143706142647,0.05548145997671053,0.8650998688947181
SCAPER,S-phase cyclin A associated protein in the ER,0.2838135482025807,0.051854495194419405,0.8650998688947181
MYL2,myosin light chain 2,-0.35898459998021715,0.21485263246216738,0.8650998688947181
ITCH,itchy E3 ubiquitin protein ligase,-0.07300360305061997,0.6713565819543938,0.9317172761822868
ITCH,itchy E3 ubiquitin protein ligase,-0.05896640141444508,0.5778366345379912,0.9062421589886561
COQ7,"coenzyme Q7, hydroxylase",0.1743308719401598,0.5642985971526997,0.9021109230543268
COQ7,"coenzyme Q7, hydroxylase",-0.056637715113200295,0.6828023856316348,0.9338999080431652
TGFB3,transforming growth factor beta 3,-0.2278353900520193,0.2582233624612892,0.8650998688947181
SPAST,spastin,0.1353539645695007,0.5925661886286611,0.9102766690842256
ACE,angiotensin I converting enzyme,0.34831138547803064,0.49569080750384276,0.8858232566758767
NR1D2,nuclear receptor subfamily 1 group D member 2,0.562341256188073,0.002841451220925793,0.8650998688947181
TRAPPC2B///TRAPPC2,trafficking protein particle complex 2B///trafficking protein particle complex 2,0.13426507771066498,0.35096260958842584,0.8650998688947181
REG1A,regenerating family member 1 alpha,-0.5545306045071956,0.2930033362812397,0.8650998688947181
TMPO,thymopoietin,-0.18104616711011476,0.19096111783069958,0.8650998688947181
TMPO,thymopoietin,-0.11630516294675668,0.6025070666535806,0.9127359586905545
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,-0.02753326114580801,0.9366983757898111,0.988970372372628
MYCN,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog,-0.4407262903197961,0.3122650965543468,0.8650998688947181
MYCN,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog,0.6116189917804099,0.2827669373962346,0.8650998688947181
MFAP5,microfibrillar associated protein 5,0.5204701821204557,0.2061600580173068,0.8650998688947181
ECI1,enoyl-CoA delta isomerase 1,0.07338750234800911,0.8005837659242173,0.960646029827732
KIAA0922,KIAA0922,-0.0828682671730892,0.5216423776047697,0.8909951671731396
SP110,SP110 nuclear body protein,-0.054954709733502825,0.7002661357275769,0.9377830566004456
SP110,SP110 nuclear body protein,0.14301294402866277,0.15431938179936514,0.8650998688947181
CHRDL1,chordin like 1,0.3748089695337329,0.004100723304397139,0.8650998688947181
MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",0.44349899168369955,0.12967352997700127,0.8650998688947181
ADAM19,ADAM metallopeptidase domain 19,-0.2895266883847348,0.2972902214144133,0.8650998688947181
PRDX3,peroxiredoxin 3,-0.2560658927526028,0.29101144274733903,0.8650998688947181
SEPT5-GP1BB///SEPT5///GP1BB,SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit,-0.02334557995228471,0.9466498727654052,0.9906872390420032
SEPT5-GP1BB,SEPT5-GP1BB readthrough,-0.05164098344660293,0.9226254063113426,0.9870869169098981
SEPT5-GP1BB,SEPT5-GP1BB readthrough,-0.7114949066500879,0.2222444226752002,0.8650998688947181
BTN3A1,butyrophilin subfamily 3 member A1,-0.26280568522080766,0.12823228658580724,0.8650998688947181
CD24,CD24 molecule,-0.44298326197122134,0.172007156477002,0.8650998688947181
CD24,CD24 molecule,-0.17951105027151046,0.582321414967198,0.906988882299792
RRM2,ribonucleotide reductase regulatory subunit M2,-0.31963758288746474,0.22317076553970575,0.8650998688947181
CXCL2,C-X-C motif chemokine ligand 2,-1.3882429412923945,0.24193667627698767,0.8650998688947181
SLC19A1,solute carrier family 19 member 1,-0.14163595701088888,0.8658372436196169,0.9775871123521997
SLC19A1,solute carrier family 19 member 1,-0.2593173781112316,0.3090630042622544,0.8650998688947181
SLC19A1,solute carrier family 19 member 1,-0.4959273982091854,0.13117999812024744,0.8650998688947181
TRIP11,thyroid hormone receptor interactor 11,0.09756253208872032,0.5358281772789251,0.8973505839951189
LLPH,"LLP homolog, long-term synaptic facilitation",-0.045696055202705615,0.8363470190913012,0.9711184899827325
PHTF2,putative homeodomain transcription factor 2,0.22837995863339922,0.45056755452938946,0.8778971434540214
KHDRBS3,"KH RNA binding domain containing, signal transduction associated 3",-0.09728291830622135,0.5556725054886315,0.9010662454420092
DBP,D-box binding PAR bZIP transcription factor,-0.0210498337608372,0.9547742662587299,0.9925642810392056
DBP,D-box binding PAR bZIP transcription factor,-0.06433034227785282,0.8732064856921757,0.9799007198157335
JAG2,jagged 2,-0.10351029839516483,0.6597834941580316,0.9282689101820388
PLA2G4C,phospholipase A2 group IVC,-0.032866846930506184,0.9125693567410623,0.9858024940743603
HMGN4,high mobility group nucleosomal binding domain 4,0.17980625312317983,0.3491196193595766,0.8650998688947181
HMGN4,high mobility group nucleosomal binding domain 4,0.13956104076974649,0.23518133327285481,0.8650998688947181
ERAP1,endoplasmic reticulum aminopeptidase 1,1.0837689721703085,0.005619498014888081,0.8650998688947181
CORO2B,coronin 2B,0.030752755877993223,0.8954233809041162,0.9827545676700292
CASP6,caspase 6,0.09042781432409629,0.7389471762527595,0.9453542471274193
PADI2,peptidyl arginine deiminase 2,0.10851037682812867,0.7803814092590052,0.9547622654570619
KLK10,kallikrein related peptidase 10,0.8286324064388856,0.05730844176890233,0.8650998688947181
GRIA1,glutamate ionotropic receptor AMPA type subunit 1,-0.3578290463934701,0.1595403635923598,0.8650998688947181
SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,-0.29989498407814075,0.3400796085007612,0.8650998688947181
CD69,CD69 molecule,0.07760410349076098,0.8869362366063627,0.9819237310527702
CNPY2,canopy FGF signaling regulator 2,-0.09086118898254739,0.6170757395602797,0.9147190441255864
CNPY2,canopy FGF signaling regulator 2,0.00962967498142257,0.9466691622306824,0.9906872390420032
NPAT,"nuclear protein, coactivator of histone transcription",0.04045045511891804,0.8374328759123122,0.9713377609571211
PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1,-0.16856972183030136,0.5246682660726398,0.8928476381139614
KRT16,keratin 16,-0.6767607216715816,0.17809484354881616,0.8650998688947181
PHLDA2,pleckstrin homology like domain family A member 2,-0.33863510172576566,0.28796638380914086,0.8650998688947181
PHLDA2,pleckstrin homology like domain family A member 2,-0.8492625567040484,0.15372200904680863,0.8650998688947181
DCLRE1A,DNA cross-link repair 1A,-0.05849856931690645,0.9043267030080742,0.984456917198663
PMS2CL///PMS2,"PMS2 C-terminal like pseudogene///PMS1 homolog 2, mismatch repair system component",0.09577735714606112,0.6392170449872445,0.9228001487024504
HIST1H2BK,"histone cluster 1, H2bk",0.30353262110818235,0.11503647675905714,0.8650998688947181
NFIX,nuclear factor I X,0.1958250877479232,0.4749971328588156,0.8828029738853655
ING1,inhibitor of growth family member 1,-0.28126752183359566,0.3446161247206968,0.8650998688947181
SFTPB,surfactant protein B,-0.311887152458025,0.2897455531269144,0.8650998688947181
CASP2,caspase 2,0.3644114262088758,0.2366840769173638,0.8650998688947181
CASP2,caspase 2,-0.6113601907857639,0.0893889633011562,0.8650998688947181
TARP///TRGV9///TRGC2,TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2,0.3722925783177054,0.46735483419384727,0.8807792915811246
ZNF330,zinc finger protein 330,-0.14308933323613418,0.2229423227448385,0.8650998688947181
PTCH1,patched 1,0.2973002524417016,0.06508708435002745,0.8650998688947181
PTCH1,patched 1,-0.24923286676552567,0.2762829775832464,0.8650998688947181
PPP3CB,protein phosphatase 3 catalytic subunit beta,0.04330606787132767,0.6909014538835545,0.9355529862491206
HABP4,hyaluronan binding protein 4,-0.6080086134757249,0.26327012711357023,0.8650998688947181
HABP4,hyaluronan binding protein 4,-0.8006280472294387,0.09610940028189587,0.8650998688947181
TBL3,transducin beta like 3,0.07784785744349088,0.7276372538250472,0.9425160635933693
IL33,interleukin 33,-0.07112813217476166,0.726059772578145,0.9423802630641149
VLDLR,very low density lipoprotein receptor,0.33327952876918526,0.008918790874392136,0.8650998688947181
LOC101060835///HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1",-0.5231508973817254,0.07900843482882172,0.8650998688947181
ARNTL,aryl hydrocarbon receptor nuclear translocator like,-0.02549422429582697,0.9485283145185703,0.9914299869446677
MIR3658///UCK2,microRNA 3658///uridine-cytidine kinase 2,-0.7112605697632106,0.018955936935686826,0.8650998688947181
PPT2-EGFL8///EGFL8///PPT2,PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2,-0.10750725011528402,0.5533234203632083,0.9007999385691308
IL16,interleukin 16,0.15089013009281865,0.4556933056705722,0.8802964309985283
IL16,interleukin 16,-0.16407464857168796,0.5814306179005821,0.906988882299792
FAM65B,family with sequence similarity 65 member B,0.0029224841363473986,0.9937958912814979,0.9986579525935196
SLC9A3R2,SLC9A3 regulator 2,0.367471816026788,0.30674870681121824,0.8650998688947181
DNASE2,"deoxyribonuclease 2, lysosomal",0.2545160288136169,0.051060550259601545,0.8650998688947181
CDT1,chromatin licensing and DNA replication factor 1,-0.34665956088188576,0.557759233153409,0.9012414524244651
CRADD,CASP2 and RIPK1 domain containing adaptor with death domain,0.033621481933198236,0.7411457186348329,0.9456027680601125
CHST3,carbohydrate sulfotransferase 3,0.2163906785684408,0.42630788572797507,0.8731608210731058
CD44,CD44 molecule (Indian blood group),-0.5196342727494522,0.1203665196185126,0.8650998688947181
BOLA2B///BOLA2,bolA family member 2B///bolA family member 2,0.03188208171150955,0.9212217182052294,0.9870869169098981
AP4M1,adaptor related protein complex 4 mu 1 subunit,-0.22052045996908207,0.5762362369205878,0.9056270604314002
COPS2,COP9 signalosome subunit 2,0.02992374350947046,0.8817877504852101,0.9814119683586688
DNM3,dynamin 3,-0.2087530674417752,0.2607459637383657,0.8650998688947181
LRRN3,leucine rich repeat neuronal 3,0.19888738609793855,0.280207778822665,0.8650998688947181
LRRN3,leucine rich repeat neuronal 3,0.2877101289411795,0.2010724727547338,0.8650998688947181
SOX10,SRY-box 10,-0.3520573169995008,0.20169856224928764,0.8650998688947181
SOX10,SRY-box 10,-0.20073104822348697,0.41552269150275334,0.8702110228419003
HOXB13,homeobox B13,-0.5780097400793891,0.338343393540321,0.8650998688947181
MKRN1,makorin ring finger protein 1,-0.08068173186309245,0.6514092488249638,0.9267303078584522
BTN3A2,butyrophilin subfamily 3 member A2,0.2630344058337935,0.17395380959982062,0.8650998688947181
CDH17,cadherin 17,-0.6620869268518108,0.13625133700356815,0.8650998688947181
PMEL,premelanosome protein,-0.48214356597274954,0.2720839078543239,0.8650998688947181
RAD51C,RAD51 paralog C,0.052668714007965356,0.8443721837685683,0.9733092183911599
CDC42EP2,CDC42 effector protein 2,-0.11137198485877046,0.6227301336348279,0.9157893338086425
ZC3H13,zinc finger CCCH-type containing 13,0.0321052589717302,0.9231714619187854,0.9870869169098981
PSME3,proteasome activator subunit 3,-0.1018797948834825,0.2774811927402855,0.8650998688947181
PSME3,proteasome activator subunit 3,-0.10662241953379428,0.4709788196579524,0.8818349517814518
KLK2,kallikrein related peptidase 2,-0.7057278895441459,0.029372472972023837,0.8650998688947181
KLK2,kallikrein related peptidase 2,-0.09038623645710539,0.6270889199965947,0.9170816179720794
ABI2,abl-interactor 2,-0.27088007902076483,0.2347127352321027,0.8650998688947181
SPHK2,sphingosine kinase 2,-0.1642413629387298,0.6508350171054755,0.9266801911034442
MPPE1,metallophosphoesterase 1,0.62031836701849,0.14972669402013997,0.8650998688947181
TRIM9,tripartite motif containing 9,-0.33651429032136826,0.4066407961288838,0.8695040143984362
ANXA7,annexin A7,0.06699047088604257,0.36414714053529995,0.8650998688947181
METAP2,methionyl aminopeptidase 2,-0.05285569810664974,0.757639744757099,0.9513581580839896
CEP57,centrosomal protein 57,0.05016279473809454,0.722970845413707,0.9418208870426347
TP63,tumor protein p63,-0.06856549173352788,0.6594954347149165,0.9282689101820388
FRAT2,frequently rearranged in advanced T-cell lymphomas 2,0.08689946877246278,0.699898853342481,0.9377492173092798
SLC35A3,solute carrier family 35 member A3,0.017527917882869223,0.9230830735459958,0.9870869169098981
ADGRL3,adhesion G protein-coupled receptor L3,-0.289850186032923,0.17014911628461496,0.8650998688947181
ADGRL3,adhesion G protein-coupled receptor L3,-0.8116550594912298,0.008602941462130432,0.8650998688947181
