probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855
212621_at,61.0,69.2,67.7,70.4,41.8,64.2,59.1,36.7,44.6,60.7,61.2,39.6,82.8,55.5,38.3,59.4,20.0
212622_at,129.0,124.8,140.0,122.1,117.8,127.2,165.7,125.3,138.6,107.1,116.2,151.7,115.5,138.0,117.1,127.7,131.9
212623_at,79.6,111.8,130.4,82.4,92.3,92.1,84.2,125.4,93.2,88.3,88.9,85.9,116.3,105.4,104.4,109.6,81.9
212624_s_at,76.7,112.5,100.0,55.8,86.5,68.5,7.1,63.5,53.3,45.7,95.6,81.9,70.5,66.2,54.2,73.7,70.3
212625_at,99.1,96.6,112.0,106.6,121.4,82.6,90.0,64.9,82.8,107.2,104.5,83.1,86.0,101.3,122.9,95.5,122.6
212626_x_at,559.5,476.3,551.6,378.7,525.0,284.0,471.3,677.1,336.7,423.9,389.6,489.3,579.1,439.2,483.2,463.8,353.6
212627_s_at,81.2,74.2,14.7,120.2,10.0,20.7,26.9,68.2,53.2,11.8,66.8,85.9,92.0,83.1,95.2,85.7,59.7
212628_at,165.6,185.8,159.3,176.9,163.3,184.2,94.3,126.5,155.6,204.1,206.0,149.8,132.9,134.1,169.6,160.6,107.1
212629_s_at,294.4,286.3,88.4,244.9,116.3,84.1,122.8,113.0,156.9,127.2,136.3,270.0,168.6,158.5,296.5,129.6,137.6
212630_at,68.9,79.9,33.5,72.4,20.5,12.1,11.7,8.6,11.6,43.2,63.3,58.9,52.0,75.9,53.5,28.4,11.0
212631_at,290.5,324.5,233.6,387.3,159.5,192.1,139.6,185.7,251.1,253.8,265.7,290.1,278.7,310.3,327.2,350.0,171.3
212632_at,286.3,263.5,204.3,335.0,213.6,229.6,248.8,203.3,262.9,297.7,316.2,237.1,279.0,258.0,307.9,228.1,204.1
212633_at,155.0,172.0,149.1,139.9,133.7,177.5,94.9,106.8,107.5,163.5,225.0,142.8,131.7,134.5,152.4,136.5,94.2
212634_at,151.4,140.1,97.2,125.6,68.8,61.0,70.1,78.7,43.9,73.8,61.1,77.0,65.6,90.5,100.6,64.3,58.5
212635_at,236.5,231.1,185.6,222.3,197.7,208.9,182.1,161.9,156.8,178.1,199.9,179.3,183.2,182.3,173.6,260.2,207.7
212636_at,419.3,382.6,217.4,413.0,255.2,482.8,244.9,340.6,409.2,370.9,284.7,334.3,289.9,332.5,441.0,416.4,257.8
212637_s_at,91.2,108.8,73.5,87.6,51.4,65.6,68.6,39.8,54.3,75.9,80.3,46.5,65.1,60.9,60.5,58.1,26.8
212638_s_at,515.6,589.4,396.9,521.8,324.8,378.9,188.9,238.3,316.4,439.1,352.5,438.3,438.2,433.5,452.3,463.3,241.0
212639_x_at,2144.8,1962.0,2178.6,2307.1,2212.6,2156.7,2258.7,2618.9,2207.3,1640.3,1812.7,2106.8,2125.3,2054.5,1813.4,1537.5,2982.5
212640_at,356.2,308.5,176.2,342.5,224.9,416.4,202.0,237.0,425.8,311.2,319.8,347.0,203.2,271.2,396.4,424.6,273.1
212641_at,36.6,46.0,36.4,42.9,53.4,42.2,55.3,76.3,54.8,30.1,36.3,39.5,54.8,37.7,41.6,54.0,49.0
212642_s_at,92.9,70.6,78.4,104.3,80.3,79.5,86.3,154.1,72.9,75.0,85.4,72.6,63.7,85.8,85.9,114.3,101.4
212643_at,538.6,518.1,500.8,474.5,399.9,332.7,624.0,789.7,601.0,355.5,440.7,700.5,370.3,479.6,603.1,635.4,818.2
212644_s_at,111.7,105.5,100.9,91.8,119.7,135.8,149.6,157.8,129.7,82.7,119.3,108.1,107.9,118.4,154.5,143.3,196.9
212645_x_at,69.8,78.1,101.6,114.1,70.0,52.4,94.2,59.8,74.9,73.8,65.2,114.5,88.8,87.0,87.7,45.5,91.9
212646_at,438.1,448.0,349.7,548.6,387.5,366.7,463.7,433.0,634.4,496.8,470.1,463.0,605.2,477.7,572.4,480.5,475.1
212647_at,473.7,342.9,100.4,388.4,225.5,358.6,234.4,266.0,379.2,317.5,341.1,305.8,373.1,368.0,496.0,310.6,217.2
212648_at,161.4,132.8,103.1,121.0,98.2,140.5,69.0,94.5,74.3,125.0,120.6,118.7,109.8,98.4,80.7,113.9,74.8
212649_at,52.1,57.6,59.7,57.9,63.8,52.3,81.0,58.8,46.2,70.7,61.2,73.1,35.8,77.8,67.1,56.1,64.8
212650_at,95.4,79.0,64.3,83.7,50.4,51.6,23.7,56.7,60.6,90.6,67.8,95.2,70.5,80.8,89.7,59.2,63.2
212651_at,72.6,68.8,85.5,70.8,52.9,37.6,58.3,24.8,46.2,62.6,78.7,53.6,69.5,61.4,48.8,54.9,34.7
212652_s_at,138.0,127.1,130.3,139.0,140.3,173.7,133.9,117.2,97.8,218.6,134.9,163.7,114.0,154.6,154.4,140.7,104.2
212653_s_at,448.9,470.9,297.5,511.6,296.7,306.2,284.2,383.5,513.8,421.5,430.0,527.1,554.8,623.7,544.7,498.4,467.7
212654_at,3.3,2.5,2.0,3.5,2.6,1.9,15.9,2.7,2.4,3.4,4.8,11.6,3.4,14.6,1.5,2.6,10.7
212655_at,71.0,88.7,246.1,75.2,76.7,103.7,19.0,52.6,73.3,92.5,81.0,111.0,118.2,96.1,62.4,79.2,49.8
212656_at,90.6,69.8,97.0,90.9,78.6,79.2,142.3,81.3,66.3,76.3,97.0,41.1,60.8,82.8,61.7,58.0,64.2
212657_s_at,46.5,40.6,27.4,73.5,112.3,33.8,286.8,256.8,133.2,40.5,20.0,43.9,59.0,19.6,179.2,87.7,232.0
212658_at,161.3,154.7,209.1,160.5,161.8,210.6,287.2,202.6,203.7,188.0,155.2,182.2,144.5,175.6,202.5,172.1,275.0
212659_s_at,30.6,32.5,29.6,32.3,34.5,58.5,94.1,109.0,56.5,11.4,12.7,22.2,48.3,25.4,60.3,20.7,98.6
212660_at,156.6,244.4,224.2,234.8,219.2,270.3,186.1,135.1,158.2,245.9,246.2,244.9,249.6,257.0,161.4,169.6,161.5
212661_x_at,2756.0,2513.5,2970.4,3165.5,1751.5,2067.9,2487.0,2735.6,2773.6,2003.3,2644.6,2782.6,2577.0,2477.2,2384.9,2198.0,3332.4
212662_at,6.9,8.9,13.5,14.0,20.7,3.1,53.2,33.2,27.7,16.5,12.5,16.0,14.5,10.8,14.8,22.9,31.5
212663_at,191.0,230.6,261.4,195.5,213.6,237.3,113.1,158.7,182.1,263.7,224.6,204.7,225.6,251.8,267.1,218.6,205.2
212664_at,13.7,31.6,33.4,36.8,73.4,61.0,46.8,30.6,29.6,41.9,27.2,41.8,35.9,44.1,40.3,51.7,47.1
212665_at,151.4,156.1,155.9,150.0,614.6,164.6,867.8,887.7,885.7,171.6,155.3,887.2,175.6,192.2,260.7,322.6,674.1
212666_at,87.1,111.4,89.5,115.1,106.5,120.4,146.7,140.6,154.7,111.2,93.8,96.5,119.7,99.1,117.4,161.0,134.5
212667_at,1287.2,1123.4,1627.2,1097.3,1085.7,1376.3,963.9,1044.9,1796.0,1496.3,1022.9,1303.6,1112.2,1055.9,1407.3,1146.9,985.3
212668_at,1.6,2.2,5.1,3.0,4.0,2.1,8.1,3.9,8.0,1.7,3.2,1.1,3.3,2.5,3.9,3.1,4.1
212669_at,55.4,54.3,71.3,59.1,68.3,57.1,55.9,53.3,59.3,67.6,64.8,66.3,73.2,67.6,64.9,65.1,70.2
212670_at,92.6,85.1,205.1,116.4,126.5,188.8,51.4,88.6,169.7,195.1,184.9,234.8,117.9,263.6,145.8,124.3,194.1
212671_s_at,509.0,670.4,346.0,256.6,106.0,90.4,143.6,195.5,151.5,136.7,155.8,162.6,104.8,72.2,262.0,118.5,212.7
212672_at,84.1,118.0,100.5,80.6,57.5,52.9,56.1,66.3,65.8,98.3,83.0,64.0,60.9,84.6,69.7,58.0,30.1
212673_at,165.5,161.4,171.8,173.5,142.6,181.4,179.8,169.5,125.2,191.8,155.6,169.2,166.8,148.4,157.2,199.4,155.7
212674_s_at,89.5,100.6,97.6,102.3,108.5,98.8,136.0,104.6,116.0,120.6,130.5,93.2,111.0,108.0,94.7,93.2,111.0
212675_s_at,151.1,225.3,232.6,248.6,166.4,152.3,76.4,119.6,119.1,201.3,210.9,259.8,184.2,184.5,186.4,202.1,113.0
212676_at,86.6,87.8,125.2,94.0,45.4,53.2,142.8,87.9,81.5,75.8,118.3,85.6,60.4,75.3,78.5,74.4,69.8
212677_s_at,181.1,226.0,244.0,257.3,227.8,163.8,160.5,136.2,126.5,284.2,255.9,286.0,283.6,279.4,272.6,268.6,174.6
212678_at,61.8,75.1,109.9,71.3,75.2,75.5,75.6,63.2,56.7,99.9,92.3,82.1,87.1,85.6,75.1,75.8,82.4
212679_at,20.5,18.4,36.3,24.6,56.9,68.2,42.7,33.3,30.0,56.3,27.2,29.1,23.7,25.0,46.3,39.3,48.2
212680_x_at,55.5,44.3,55.7,38.8,42.2,47.2,25.6,39.4,53.8,18.6,56.8,49.7,48.9,50.6,16.6,37.5,60.8
212681_at,190.6,220.8,170.8,169.8,163.8,185.3,159.8,220.4,171.6,211.4,152.0,148.9,169.1,142.5,167.9,176.7,140.8
212682_s_at,43.1,34.2,25.9,43.5,133.9,138.9,27.5,15.4,107.8,92.6,127.0,84.6,62.7,102.4,102.1,90.8,117.0
212683_at,68.3,84.3,96.7,91.9,131.2,85.3,211.4,214.9,228.8,73.3,102.0,100.8,97.3,81.5,98.5,113.0,186.4
212684_at,39.0,39.2,35.8,23.9,13.0,31.6,9.6,18.5,5.1,31.8,34.6,10.9,25.3,22.8,9.2,14.4,14.8
212685_s_at,126.0,129.8,147.6,99.1,78.6,80.7,130.2,134.0,101.2,102.2,106.4,119.9,113.6,161.4,119.7,124.6,125.0
212686_at,10.1,19.6,24.8,18.4,16.5,21.8,18.5,19.4,21.8,25.0,13.6,17.9,14.8,19.2,22.2,22.1,15.5
212687_at,414.5,320.8,409.8,367.7,253.6,357.1,335.0,437.1,396.3,414.0,383.8,391.1,323.7,344.7,456.2,460.6,481.9
212688_at,149.1,137.3,73.4,147.7,77.6,102.4,95.5,76.0,110.0,115.4,119.2,115.0,115.6,74.2,148.1,115.9,86.0
212689_s_at,146.2,141.0,158.0,125.2,108.9,115.4,74.7,83.3,86.3,131.3,121.2,150.9,161.6,119.9,68.3,84.2,71.5
212690_at,182.8,171.7,205.6,249.7,142.7,194.1,132.8,126.8,195.8,211.0,221.1,210.4,228.3,248.5,243.4,244.5,191.4
212691_at,35.6,74.6,78.5,69.7,99.5,104.2,31.6,72.8,90.4,44.2,73.0,76.3,65.3,75.8,59.3,79.0,113.7
212692_s_at,136.5,156.1,126.0,115.4,84.5,101.5,84.0,129.1,148.8,77.8,129.5,119.3,103.3,172.8,199.2,158.1,102.4
212693_at,101.5,92.9,144.6,112.3,84.9,112.5,84.7,105.9,91.9,97.9,161.6,137.3,134.1,125.7,96.6,100.7,97.5
212694_s_at,93.1,66.6,70.6,112.8,72.5,117.6,74.1,78.9,129.8,78.1,107.6,88.2,88.7,64.2,73.1,95.9,67.6
212695_at,47.8,39.4,28.4,78.4,80.7,59.9,26.2,66.2,77.4,97.3,51.9,59.6,89.2,62.4,78.4,58.8,75.5
212696_s_at,144.5,133.9,173.6,176.8,169.0,159.8,121.0,139.7,127.7,165.5,183.4,134.1,155.3,163.4,178.5,169.9,165.5
212697_at,291.5,359.2,281.2,300.9,253.9,297.6,167.2,166.4,260.1,378.9,263.0,288.9,435.9,314.8,268.1,261.7,191.3
212698_s_at,440.1,453.2,501.9,471.4,315.9,451.7,380.3,408.0,374.3,450.9,585.3,448.9,287.1,416.7,450.9,410.4,343.9
212699_at,51.3,74.1,93.3,71.0,148.3,129.8,88.7,73.4,109.6,119.6,68.3,82.0,68.1,83.8,92.9,87.7,86.2
212700_x_at,25.5,16.2,13.0,18.0,40.0,8.3,11.7,16.5,12.8,25.0,21.6,17.5,18.5,21.1,5.6,11.8,5.5
212701_at,201.6,178.1,86.2,192.5,123.4,144.8,133.5,116.8,220.3,203.8,129.3,303.5,247.2,229.8,326.4,234.7,195.6
212702_s_at,106.6,117.8,82.6,81.6,53.1,64.5,54.4,114.6,49.4,41.9,42.9,71.4,60.1,65.9,72.2,72.0,73.0
212703_at,116.7,111.6,59.1,133.8,91.7,85.7,80.4,80.5,133.7,74.4,75.8,75.5,224.9,101.7,155.3,88.2,60.5
212704_at,160.4,149.6,195.9,178.0,158.2,174.4,148.9,112.6,119.8,195.2,170.0,178.5,143.5,168.6,143.3,119.8,106.6
212705_x_at,152.3,118.2,43.5,197.1,331.2,430.7,173.6,167.4,572.3,332.3,303.3,392.5,218.2,357.8,524.2,452.9,390.1
212706_at,139.8,184.0,122.0,53.9,72.9,98.9,77.3,62.0,72.1,133.7,156.5,119.7,100.9,122.8,50.2,57.8,52.3
212707_s_at,40.6,44.0,30.0,19.2,25.3,25.3,14.4,15.3,24.9,43.0,34.8,34.0,29.3,30.7,21.6,21.4,22.0
212708_at,327.5,413.9,389.2,408.4,371.9,297.7,248.6,212.7,263.4,323.5,419.5,379.2,481.8,340.1,227.6,235.8,286.4
212709_at,55.3,57.9,53.6,51.2,62.6,66.2,40.3,36.6,40.2,61.0,73.0,60.3,30.5,54.3,30.5,49.9,25.1
212710_at,71.5,63.0,93.4,67.4,57.1,64.7,65.2,65.8,57.0,67.9,76.0,65.8,62.0,75.7,63.0,73.6,49.3
212711_at,52.4,53.3,70.7,65.0,50.6,59.2,38.4,50.9,44.3,55.8,76.2,76.1,64.0,67.3,58.4,52.9,44.3
212712_at,52.7,60.6,69.1,56.2,81.9,68.9,68.6,51.1,54.3,70.2,49.4,59.0,60.9,61.5,77.7,71.3,50.4
212713_at,404.1,297.0,430.9,380.9,350.9,422.0,360.1,361.1,273.7,385.9,386.9,297.6,556.9,264.9,291.4,389.8,381.3
212714_at,174.9,138.6,216.0,173.0,115.0,142.4,218.9,256.6,186.8,129.8,190.9,174.9,147.3,151.7,127.6,252.6,182.0
212715_s_at,31.0,38.1,43.0,54.3,56.6,50.5,13.6,19.8,34.7,63.4,58.4,47.6,63.0,48.2,25.2,21.6,30.7
212716_s_at,619.2,447.7,522.0,592.5,460.3,671.9,331.0,394.1,521.7,432.6,594.9,382.1,576.0,431.2,424.1,402.4,325.8
212717_at,98.9,123.7,96.2,104.3,127.3,108.4,87.8,78.3,115.7,122.1,86.7,100.1,105.6,93.8,94.7,110.1,118.8
212718_at,531.2,511.2,361.8,469.5,367.5,368.4,331.6,451.6,371.6,359.0,353.2,394.3,407.6,488.0,393.8,411.4,448.8
212719_at,35.5,42.4,39.8,49.6,57.0,36.9,54.3,25.8,48.9,54.7,58.1,49.2,43.8,34.1,33.7,52.0,24.5
212720_at,63.1,58.5,46.7,33.3,64.6,59.5,24.4,55.2,46.5,49.4,58.6,30.8,46.1,28.4,37.3,44.7,27.6
212721_at,205.4,202.4,256.1,226.9,198.8,228.4,229.7,278.1,233.8,261.8,241.9,264.7,187.5,210.1,181.2,220.8,221.7
212722_s_at,25.6,25.9,31.2,27.9,61.6,18.7,86.9,69.9,63.5,35.3,31.2,37.9,43.0,29.8,36.1,38.2,57.8
212723_at,62.8,59.7,59.5,82.7,143.5,61.5,155.7,123.8,213.2,73.6,84.6,77.9,99.1,71.8,70.9,107.2,94.9
212724_at,248.3,241.8,281.1,277.0,370.8,209.9,1188.9,1331.0,1107.6,156.8,149.3,684.6,248.1,280.5,321.2,426.5,1307.8
212725_s_at,337.7,387.4,499.9,303.9,334.0,397.3,206.2,249.2,288.7,375.7,386.7,400.2,441.6,347.7,294.9,351.9,230.1
212726_at,99.0,158.2,127.2,140.8,127.3,128.3,116.5,130.9,94.9,128.6,120.0,143.1,154.8,184.8,159.3,170.5,132.4
212727_at,46.6,50.8,69.0,22.9,55.0,60.3,28.1,45.4,16.6,44.7,37.0,35.7,39.6,47.6,36.4,37.9,50.4
212728_at,19.2,14.6,46.0,15.2,20.3,18.2,58.1,13.5,10.7,10.0,28.1,11.0,42.2,11.9,7.6,11.5,14.3
212729_at,41.5,52.2,74.1,53.9,81.7,75.0,57.4,46.7,48.5,64.6,56.7,44.2,47.3,50.0,42.7,49.3,50.7
212730_at,477.5,355.3,154.9,495.5,248.8,349.4,272.3,302.1,499.5,313.4,233.5,437.6,326.0,474.3,774.4,398.5,523.4
212731_at,201.0,190.9,164.7,196.6,168.7,201.8,130.7,124.6,193.8,217.4,197.3,209.9,150.5,226.1,234.8,207.7,128.2
212732_at,7.5,16.0,46.1,12.4,40.3,13.8,58.8,55.6,13.2,22.4,15.3,24.5,31.3,16.5,10.0,15.8,20.6
212733_at,79.6,99.0,102.6,98.0,102.0,82.6,75.5,80.7,99.0,106.7,98.4,87.6,86.3,102.9,93.1,93.3,65.7
212734_x_at,3355.4,3406.3,3497.9,2985.0,2741.5,2760.3,2668.9,2852.9,2105.0,2295.5,2901.4,2170.4,3671.5,2738.0,2435.3,2141.6,1658.5
212735_at,39.8,38.2,59.3,54.0,58.5,67.3,103.3,44.3,69.8,63.1,40.0,54.7,54.4,50.5,43.5,54.8,51.2
212736_at,136.6,124.3,147.4,91.8,87.1,102.2,118.8,100.3,91.6,156.1,102.1,122.9,129.6,112.2,104.6,82.8,114.8
212737_at,215.4,272.1,285.8,257.9,155.6,199.1,169.4,206.9,210.6,214.1,234.8,221.7,225.7,230.7,283.9,211.3,224.9
212738_at,52.4,36.7,10.1,34.3,9.8,43.5,10.8,8.5,7.9,8.7,37.4,11.3,76.4,10.6,11.9,21.0,9.3
212739_s_at,230.5,162.7,124.9,228.3,243.1,240.6,146.0,156.4,388.9,267.0,266.3,312.4,251.4,321.5,383.1,353.4,303.9
212740_at,134.3,97.3,95.0,102.6,73.4,88.1,93.1,66.2,75.4,78.4,85.4,119.8,81.6,98.6,98.2,103.8,71.0
212741_at,878.0,929.7,306.2,1194.0,612.6,807.5,777.1,782.6,1064.7,739.7,804.4,766.7,969.5,1053.2,1102.5,1132.9,912.3
212742_at,92.0,99.7,105.1,145.3,88.7,96.7,67.5,96.5,83.7,114.8,78.6,184.6,115.5,111.8,78.5,81.3,69.1
212743_at,22.4,13.7,11.7,27.6,14.5,28.3,7.2,12.2,18.8,16.1,20.0,15.8,20.1,17.2,11.8,8.6,6.2
212744_at,47.2,29.0,56.0,50.6,39.7,61.1,34.4,32.5,31.8,47.1,48.2,38.7,30.8,44.3,39.5,21.3,34.4
212745_s_at,23.6,29.4,25.2,25.4,27.9,25.1,8.9,5.2,20.0,9.8,23.1,26.6,25.6,18.0,19.5,20.4,12.3
212746_s_at,81.5,119.1,82.0,51.3,10.5,28.5,15.0,58.9,12.5,35.0,94.2,53.6,21.4,62.2,36.3,43.4,19.4
212747_at,198.2,201.1,194.5,181.6,185.6,155.8,120.1,96.9,178.9,183.4,197.1,235.6,166.1,199.7,163.7,137.3,95.8
212748_at,52.8,46.0,62.9,49.4,71.5,48.1,46.4,63.3,44.2,61.0,58.5,50.1,50.3,49.2,39.9,33.0,56.4
212749_s_at,151.6,146.9,138.5,124.2,82.9,107.9,80.3,107.5,99.9,108.8,123.2,78.6,118.9,100.5,94.3,109.0,67.1
212750_at,71.7,104.0,65.7,91.3,106.6,65.5,115.3,86.2,129.7,96.6,69.2,126.7,124.3,56.1,65.3,70.6,52.6
212751_at,148.1,156.4,176.7,140.0,153.3,174.0,177.0,211.9,222.3,153.7,124.4,175.8,146.4,140.9,174.3,154.1,243.4
212752_at,153.5,136.0,173.1,128.3,127.3,142.4,94.9,104.2,143.0,167.5,137.1,175.4,144.9,149.0,145.0,204.1,94.1
212753_at,108.2,108.1,188.7,110.1,105.3,88.3,95.2,94.8,80.3,123.1,91.6,96.5,93.5,124.9,74.3,91.3,83.4
212754_s_at,190.6,177.2,198.0,178.3,142.0,169.8,186.9,166.0,183.0,188.1,129.8,156.9,170.1,153.1,138.5,162.9,130.6
212755_at,17.7,7.9,31.8,11.4,6.8,3.9,9.4,15.3,3.5,15.5,12.1,6.8,12.8,3.2,2.1,2.1,3.7
212756_s_at,80.9,78.9,80.4,82.7,96.4,84.4,43.8,70.0,68.7,75.7,93.6,92.3,90.5,71.5,82.4,79.0,67.5
212757_s_at,100.9,92.5,159.5,100.6,141.9,121.9,83.5,100.6,85.2,98.0,93.2,66.0,121.2,137.7,96.0,105.2,118.4
212758_s_at,189.6,151.8,138.8,144.2,70.5,71.3,41.3,91.0,64.7,103.9,85.9,159.2,89.6,117.0,170.0,77.9,111.1
212759_s_at,42.5,62.7,24.3,62.8,25.9,7.0,29.0,46.6,62.1,57.2,61.7,64.2,65.5,72.0,73.6,72.1,30.1
212760_at,253.3,257.5,225.5,246.3,254.8,251.9,226.6,194.8,182.0,307.4,264.5,275.7,242.1,297.8,282.4,253.4,204.9
212761_at,647.3,719.2,560.7,881.9,574.9,453.7,528.0,601.2,655.8,642.1,720.3,645.6,531.9,692.6,773.6,887.6,537.4
212762_s_at,176.1,197.2,159.0,241.2,280.1,257.2,134.4,182.0,243.5,210.5,215.2,315.5,264.8,295.8,330.8,401.7,204.5
212763_at,37.0,55.1,56.3,48.4,31.3,31.3,86.8,50.6,27.7,45.7,45.7,29.5,34.6,41.2,47.9,118.0,42.0
212764_at,427.0,500.2,368.2,512.9,270.7,371.4,276.7,388.2,447.9,391.1,365.1,494.6,479.0,585.3,651.4,545.3,410.2
212765_at,229.5,250.4,304.3,217.4,186.2,165.1,184.6,228.3,229.2,240.3,229.6,282.7,182.6,272.1,256.8,317.3,198.8
212766_s_at,58.8,70.1,80.3,60.4,64.4,57.8,104.2,94.5,86.6,54.7,80.3,46.8,67.6,54.9,53.4,65.6,81.2
212767_at,48.8,47.2,66.4,70.4,60.2,80.9,43.5,52.3,66.8,62.9,74.9,66.6,58.4,66.3,50.6,61.1,61.6
212768_s_at,8.1,2.6,1.5,1.4,1.3,2.4,2.8,0.8,0.6,1.2,3.6,0.6,0.8,1.9,0.4,1.7,3.3
212769_at,21.2,17.0,22.1,22.9,38.6,30.8,49.0,22.9,43.9,31.6,35.9,28.9,20.4,20.5,20.1,29.7,47.8
212770_at,76.2,100.6,56.9,109.3,172.2,99.4,104.1,103.3,132.7,120.3,104.3,90.9,99.6,95.3,95.8,107.7,133.6
212771_at,149.4,159.1,190.1,182.6,191.4,168.8,202.5,140.5,231.2,181.9,144.2,225.1,193.2,210.9,284.9,245.0,215.1
212772_s_at,74.5,66.4,85.5,61.2,68.9,88.6,80.4,60.4,96.2,86.1,72.6,82.4,67.7,96.1,97.8,90.4,126.2
212773_s_at,395.0,276.9,295.4,292.8,305.1,281.9,289.2,290.9,269.2,272.5,414.2,294.0,362.5,241.1,291.4,309.8,232.2
212774_at,179.6,209.9,146.3,170.6,190.5,118.7,193.7,213.9,253.0,143.1,150.5,161.8,199.6,154.9,213.9,194.7,186.7
212775_at,83.1,82.2,89.3,82.9,80.1,87.3,8.7,43.3,65.4,90.7,138.6,116.3,100.8,158.9,105.1,66.7,56.4
212776_s_at,77.5,133.3,143.1,108.2,143.1,146.2,97.6,82.6,76.3,152.5,170.0,113.3,108.0,154.9,81.7,88.2,74.0
212777_at,46.6,58.3,97.0,50.8,83.1,64.1,66.5,58.4,94.1,87.3,56.7,63.1,67.5,57.9,59.6,72.3,65.9
212778_at,80.5,94.4,85.8,101.6,86.4,149.1,57.2,68.2,136.6,166.9,140.6,137.7,97.5,123.8,189.9,135.9,113.6
212779_at,208.1,213.6,174.1,257.7,220.5,219.6,139.0,168.1,202.5,313.8,362.9,236.4,102.7,193.8,176.5,266.6,111.4
212780_at,98.0,84.6,96.3,96.4,92.7,76.2,97.5,78.5,139.3,81.2,84.7,117.6,87.1,85.0,104.4,107.4,99.4
212781_at,78.2,60.6,77.3,75.7,89.9,92.8,99.4,95.9,163.5,112.7,117.7,89.9,61.3,63.3,49.7,56.9,61.9
212782_x_at,359.6,317.4,313.4,350.9,145.3,268.2,290.3,309.1,354.4,225.1,328.7,358.2,365.1,413.6,289.7,278.6,292.0
212783_at,104.9,84.6,111.7,77.6,88.5,80.3,69.6,106.1,155.2,82.4,82.5,124.9,103.9,84.9,54.2,74.7,73.6
212784_at,43.7,79.1,142.3,84.0,170.7,170.1,84.9,111.7,172.2,177.6,100.4,148.3,88.6,139.8,111.8,129.9,169.6
212785_s_at,164.0,134.6,127.6,120.1,95.6,119.7,106.5,83.0,95.1,113.6,134.5,115.4,118.9,113.8,105.1,94.9,95.3
212786_at,60.2,62.8,75.8,52.8,78.4,72.5,79.3,67.3,57.2,77.8,65.5,71.0,61.1,68.9,70.0,59.2,73.9
212787_at,145.6,154.5,166.4,184.7,167.4,171.4,143.5,163.9,138.3,163.0,162.2,174.7,193.0,155.0,141.6,130.8,143.5
212788_x_at,5402.4,4181.5,4890.5,5489.6,4583.2,4256.1,3801.7,3755.5,4826.0,5438.8,3963.3,3732.8,4002.3,3811.7,3941.3,3911.6,4497.6
212789_at,39.9,28.5,21.0,21.3,16.0,47.3,36.8,26.7,26.8,35.4,31.0,27.4,25.0,28.4,27.1,38.9,24.9
212790_x_at,3958.9,3459.4,4829.9,4704.1,3546.6,3628.2,3411.5,3385.1,2827.3,3041.9,3950.0,3401.3,3720.5,3462.9,2938.3,2818.6,3513.0
212791_at,97.0,99.9,97.0,56.4,96.3,100.5,145.8,77.6,96.4,114.4,91.8,101.8,81.0,117.4,103.7,83.5,126.5
212792_at,65.2,64.6,81.3,47.2,67.0,46.3,97.6,44.2,50.1,57.7,45.2,40.8,56.6,54.2,47.1,59.3,44.3
212793_at,161.9,150.7,108.7,220.1,169.5,187.6,169.1,141.0,234.1,172.4,198.4,213.8,251.0,196.6,209.4,146.5,167.4
212794_s_at,305.0,288.0,232.8,260.9,201.2,173.3,199.2,169.4,164.8,253.3,192.4,244.8,169.9,182.5,231.2,175.1,148.7
212795_at,263.4,238.4,185.8,241.7,167.9,208.1,123.2,134.1,129.7,214.1,195.3,176.2,136.2,140.7,176.9,139.2,160.7
212796_s_at,301.0,443.9,345.3,455.2,221.5,300.7,252.9,287.7,279.2,287.4,400.7,311.0,396.8,521.9,429.4,474.9,391.6
212797_at,31.7,21.8,16.2,31.9,19.6,47.1,41.3,45.1,34.7,24.3,53.4,17.0,32.8,17.6,20.1,34.1,32.1
212798_s_at,233.9,216.8,273.7,208.7,110.1,146.3,144.4,119.5,108.9,210.7,217.4,183.0,179.4,171.2,149.8,149.5,121.9
212799_at,188.2,221.6,215.0,194.6,119.7,135.3,148.6,137.1,123.7,164.0,155.0,164.5,201.4,177.8,197.7,140.2,139.8
212800_at,36.9,32.0,56.0,31.9,31.3,39.7,46.2,32.5,33.4,31.5,41.5,32.6,56.5,40.9,35.1,42.3,26.7
212801_at,72.1,85.7,149.9,125.3,125.3,129.7,109.2,94.4,129.5,149.5,99.0,112.5,96.9,110.8,143.9,109.1,96.0
212802_s_at,191.8,177.8,158.6,208.9,176.4,144.9,120.0,145.0,180.7,158.8,201.3,156.7,192.0,183.1,180.0,167.7,141.8
212803_at,35.0,46.3,65.5,43.7,59.3,32.1,34.5,26.7,47.8,55.9,53.3,55.1,50.3,67.3,51.0,57.7,23.6
212804_s_at,71.6,77.0,89.2,60.1,62.2,68.3,82.3,70.4,60.3,71.5,74.1,66.8,59.8,66.0,57.0,60.4,51.2
212805_at,69.7,67.2,174.7,49.8,82.8,80.1,71.8,66.1,57.3,78.4,85.3,98.5,69.8,90.3,63.5,74.9,117.6
212806_at,12.8,12.4,57.4,14.0,12.8,15.7,66.3,15.0,10.6,15.3,23.7,18.9,13.2,11.8,11.2,16.0,18.5
212807_s_at,137.9,83.8,78.7,144.8,97.5,160.6,138.7,144.2,159.6,117.2,112.0,110.1,161.2,94.1,133.4,142.2,154.2
