gene_symbol,gene_title,logFC,P.Value,adj.P.Val
TMEM115,transmembrane protein 115,-0.13321442079384252,0.35538854799792075,0.8650998688947181
OGDHL,oxoglutarate dehydrogenase-like,-0.3864776188713084,0.3553992643216265,0.8650998688947181
CASP3,caspase 3,0.12286255387835343,0.3555745092006237,0.8650998688947181
VSIG4,V-set and immunoglobulin domain containing 4,0.3485218977262266,0.35561182292653415,0.8650998688947181
IFIT5,interferon induced protein with tetratricopeptide repeats 5,0.24529529100001818,0.35562191647694363,0.8650998688947181
PAX7,paired box 7,-0.39516916326232654,0.35564072876747843,0.8650998688947181
ARRB1,arrestin beta 1,0.10747003297406198,0.35583526275915955,0.8650998688947181
CAND2,cullin associated and neddylation dissociated 2 (putative),-0.16268554348039369,0.35592637426618456,0.8650998688947181
HNRNPA1P33///HNRNPA1P10///HNRNPA1L2///HNRNPA1,heterogeneous nuclear ribonucleoprotein A1 pseudogene 33///heterogeneous nuclear ribonucleoprotein A1 pseudogene 10///heterogeneous nuclear ribonucleoprotein A1-like 2///heterogeneous nuclear ribonucleoprotein A1,-0.13090758585157425,0.3559546898562669,0.8650998688947181
CDH1,cadherin 1,-0.3992762810198176,0.35602165122455487,0.8650998688947181
ATP10A,ATPase phospholipid transporting 10A (putative),0.20347617266555545,0.35604600631197925,0.8650998688947181
NXT1,nuclear transport factor 2 like export factor 1,-0.29806790743659517,0.35606954238805166,0.8650998688947181
SAP30BP,SAP30 binding protein,-0.07957221459109237,0.35611853764239576,0.8650998688947181
STYXL1,serine/threonine/tyrosine interacting-like 1,-0.16147192185928333,0.35614750778957605,0.8650998688947181
MYL12B///MYL12A,myosin light chain 12B///myosin light chain 12A,0.10599356209978446,0.35618158307852754,0.8650998688947181
YY2///MBTPS2,"YY2 transcription factor///membrane bound transcription factor peptidase, site 2",-0.16451784574419825,0.35621117336177055,0.8650998688947181
SLC25A24,solute carrier family 25 member 24,0.1998096549587234,0.3563275090352894,0.8650998688947181
LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)",-0.19501598240514328,0.35661622537695625,0.8650998688947181
TLN1,talin 1,0.14972833675154126,0.35669045313754333,0.8650998688947181
HSPA6,heat shock protein family A (Hsp70) member 6,0.2016499570181067,0.35670213984124344,0.8650998688947181
KIAA0040,KIAA0040,-0.3133984175684694,0.3568227670726912,0.8650998688947181
SHB,SH2 domain containing adaptor protein B,-0.30811231721762933,0.3568747605170479,0.8650998688947181
KCNC4,potassium voltage-gated channel subfamily C member 4,0.2952841787638804,0.35697207418252586,0.8650998688947181
BEND5,BEN domain containing 5,0.19329743836087693,0.35705143434385644,0.8650998688947181
SLURP1,secreted LY6/PLAUR domain containing 1,-0.4150786339296669,0.3570577695835905,0.8650998688947181
E2F5,E2F transcription factor 5,0.41371574468259875,0.35712645050275815,0.8650998688947181
IL23A///TRBV19,interleukin 23 subunit alpha///T cell receptor beta variable 19,-0.2744909212687951,0.357128895950534,0.8650998688947181
SUCLA2,succinate-CoA ligase ADP-forming beta subunit,0.14021657460251263,0.35713199198861556,0.8650998688947181
AKAP6,A-kinase anchoring protein 6,-0.40125054754876804,0.3571952138807989,0.8650998688947181
PRTN3,proteinase 3,0.3302358605934302,0.35721635554631925,0.8650998688947181
FAIM,Fas apoptotic inhibitory molecule,0.15878769801215936,0.35725772627165897,0.8650998688947181
RRN3P1,"RRN3 homolog, RNA polymerase I transcription factor pseudogene 1",-0.0984702033323044,0.35727040696950996,0.8650998688947181
GOLGA7,golgin A7,0.08186077697005355,0.35734484094485053,0.8650998688947181
MYO15A,myosin XVA,-0.17341492529654584,0.35734689624867744,0.8650998688947181
GPRIN2,G protein regulated inducer of neurite outgrowth 2,-0.1388624758041293,0.35744767357483365,0.8650998688947181
FBXL6,F-box and leucine rich repeat protein 6,-0.21988600124652488,0.3574512999066086,0.8650998688947181
MIR1282///HYPK///SERF2,microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2,0.12250696609165451,0.3574593563967564,0.8650998688947181
KCND3,potassium voltage-gated channel subfamily D member 3,-0.6772081383415928,0.35763414384006664,0.8650998688947181
WFS1,wolframin ER transmembrane glycoprotein,0.10699827258162116,0.35767797963158,0.8650998688947181
WBP11,WW domain binding protein 11,-0.1558830276335316,0.35769637248536634,0.8650998688947181
KCNK5,potassium two pore domain channel subfamily K member 5,-0.130936302181742,0.3577157745512729,0.8650998688947181
ETAA1,Ewing tumor associated antigen 1,0.3447490556251635,0.3579073160479447,0.8650998688947181
CD37,CD37 molecule,-0.3367724867743914,0.35796249184668183,0.8650998688947181
LOC643733,"caspase 4, apoptosis-related cysteine peptidase pseudogene",-0.3345557032151117,0.35796375414200965,0.8650998688947181
SIRT1,sirtuin 1,-0.15062739840379483,0.35797313790355323,0.8650998688947181
LINC00963,long intergenic non-protein coding RNA 963,-0.4254257345906987,0.35798651358661204,0.8650998688947181
BCAS4,breast carcinoma amplified sequence 4,-0.3808583074036965,0.35799900483258484,0.8650998688947181
SNORD35B///RPS11,"small nucleolar RNA, C/D box 35B///ribosomal protein S11",-0.10486741970948674,0.3580417237621256,0.8650998688947181
PELP1,"proline, glutamate and leucine rich protein 1",-0.22460468153849864,0.35807718467722205,0.8650998688947181
BABAM1,BRISC and BRCA1 A complex member 1,0.09661516662750232,0.35818394500852524,0.8650998688947181
TAF4B,TATA-box binding protein associated factor 4b,-0.2068278962221265,0.3582592847929269,0.8650998688947181
ILVBL,ilvB acetolactate synthase like,-0.26243714023185044,0.35828510089592946,0.8650998688947181
ANP32C,acidic nuclear phosphoprotein 32 family member C,-0.6316557361691978,0.3584692357115964,0.8650998688947181
HIGD1B,HIG1 hypoxia inducible domain family member 1B,-0.4059311195433507,0.3584738536161467,0.8650998688947181
SYK,spleen associated tyrosine kinase,0.43134429164747157,0.3584882511812214,0.8650998688947181
TAF9B,TATA-box binding protein associated factor 9b,-0.24537065208986217,0.3584909449129795,0.8650998688947181
ARHGEF38,Rho guanine nucleotide exchange factor 38,-0.18482387782165086,0.35849129428461546,0.8650998688947181
KLHL7,kelch like family member 7,-0.10819972160558128,0.3585203789816538,0.8650998688947181
NEUROD1,neuronal differentiation 1,-0.2093453511759447,0.35852525606716923,0.8650998688947181
TTLL1,tubulin tyrosine ligase like 1,0.2236540699003593,0.3585700492970586,0.8650998688947181
C9orf38,chromosome 9 open reading frame 38,-0.2316325569338364,0.3585782904826995,0.8650998688947181
POM121C,POM121 transmembrane nucleoporin C,-0.13153014443141292,0.358638502739169,0.8650998688947181
GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1",-0.42321858473206103,0.35868000756972873,0.8650998688947181
RPS10-NUDT3///NUDT3,RPS10-NUDT3 readthrough///nudix hydrolase 3,0.08346899582117152,0.3587455618586268,0.8650998688947181
COPS3,COP9 signalosome subunit 3,-0.12608579906495576,0.35886695699550264,0.8650998688947181
DOK2,docking protein 2,0.3151517703135085,0.35908115399049334,0.8650998688947181
IGHV3-75,immunoglobulin heavy variable 3-75 (pseudogene),-0.22478693647683068,0.35917811693138246,0.8650998688947181
PRR36,proline rich 36,-0.22510791671162092,0.3592290021557415,0.8650998688947181
TMCC2,transmembrane and coiled-coil domain family 2,-0.15967126218175537,0.3592317739296532,0.8650998688947181
MYH7B,myosin heavy chain 7B,-0.7018527398416005,0.3592519589443839,0.8650998688947181
DPP8,dipeptidyl peptidase 8,0.09198768776281818,0.35926339831223253,0.8650998688947181
DUSP6,dual specificity phosphatase 6,-0.22116309312134447,0.3593133725576353,0.8650998688947181
RFPL3,ret finger protein like 3,-0.18375675455476673,0.35932152027195596,0.8650998688947181
PPP1R2P9,protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 9,-0.34702922848893014,0.359457802891025,0.8650998688947181
C1orf35,chromosome 1 open reading frame 35,0.23376439305075544,0.35949686343921883,0.8650998688947181
HSBP1,heat shock factor binding protein 1,0.16418338506122312,0.3595234550809544,0.8650998688947181
RAD51AP1,RAD51 associated protein 1,-0.42564667236769593,0.3596108690915013,0.8650998688947181
CCDC85B,coiled-coil domain containing 85B,-0.1555919349476304,0.35963793685913037,0.8650998688947181
THAP3,THAP domain containing 3,-0.39466782564609204,0.3597916918878461,0.8650998688947181
ADIPOR1,adiponectin receptor 1,-0.17342725151525368,0.3599150741444451,0.8650998688947181
CAMK2G,calcium/calmodulin dependent protein kinase II gamma,-0.14435381151897309,0.35992319910350745,0.8650998688947181
STX10,syntaxin 10,0.1097729935317285,0.3599522771138277,0.8650998688947181
DCHS2,dachsous cadherin-related 2,-0.21892203533687254,0.3601473487629617,0.8650998688947181
HTR1F,5-hydroxytryptamine receptor 1F,-0.1512289077324076,0.3603157968202614,0.8650998688947181
GRK2,G protein-coupled receptor kinase 2,-0.18958724841934832,0.3603244588508846,0.8650998688947181
CCNE1,cyclin E1,-0.23538280015337326,0.36038552246380207,0.8650998688947181
ANKRD36B,ankyrin repeat domain 36B,0.21727189498425756,0.36045670583874456,0.8650998688947181
IGFBP4,insulin like growth factor binding protein 4,0.19001112737860912,0.3604992921819874,0.8650998688947181
CCDC94,coiled-coil domain containing 94,-0.40241034391649916,0.36052638960079575,0.8650998688947181
DNAJC24,DnaJ heat shock protein family (Hsp40) member C24,0.350827933440084,0.3605436989622256,0.8650998688947181
JMJD6,arginine demethylase and lysine hydroxylase,-0.2963761979329694,0.36072865972553847,0.8650998688947181
CCL11,C-C motif chemokine ligand 11,-0.3082811270886767,0.3608710599028915,0.8650998688947181
BHMT2,betaine--homocysteine S-methyltransferase 2,0.2767975769790453,0.3609579271075015,0.8650998688947181
C11orf58,chromosome 11 open reading frame 58,0.11517905679218983,0.3610543124114086,0.8650998688947181
COLEC12,collectin subfamily member 12,-0.1876159485688684,0.36116210385676717,0.8650998688947181
TEX40,testis expressed 40,-0.31216265218841555,0.3612170183759821,0.8650998688947181
CPPED1,calcineurin like phosphoesterase domain containing 1,0.20998732909723375,0.3613398166592392,0.8650998688947181
UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10,UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10,-0.19009745758281238,0.3614652830787295,0.8650998688947181
RC3H1,ring finger and CCCH-type domains 1,-0.17282553975162734,0.3615260971172938,0.8650998688947181
SRPK1,SRSF protein kinase 1,-0.10527277895852397,0.3615685574073745,0.8650998688947181
SNORD54///RPS20,"small nucleolar RNA, C/D box 54///ribosomal protein S20",0.0681667621894038,0.36163300662829356,0.8650998688947181
GLO1,glyoxalase I,0.10679606417854771,0.36166590943563126,0.8650998688947181
TRHDE,thyrotropin releasing hormone degrading enzyme,0.2962393038464099,0.36177822194780485,0.8650998688947181
RAB22A,"RAB22A, member RAS oncogene family",-0.21099647601270424,0.3618135946766804,0.8650998688947181
CCP110,centriolar coiled-coil protein 110,0.18260356350010257,0.36184191958512457,0.8650998688947181
LAMC3,laminin subunit gamma 3,-0.31970061947121625,0.3618633995678583,0.8650998688947181
ZNF821,zinc finger protein 821,-0.3992665432176299,0.3619125394073941,0.8650998688947181
LYRM1,LYR motif containing 1,0.12995814929441785,0.36194212040776286,0.8650998688947181
AVEN,apoptosis and caspase activation inhibitor,0.13972122034995013,0.36203049359339057,0.8650998688947181
ANGEL1,angel homolog 1,-0.13698042180069614,0.3621018259953924,0.8650998688947181
KRT19P2,keratin 19 pseudogene 2,-0.39231742277876036,0.3622065208467471,0.8650998688947181
KCNC2,potassium voltage-gated channel subfamily C member 2,-0.30564301129987276,0.3622133397095558,0.8650998688947181
ZNF771,zinc finger protein 771,-0.3173553650975382,0.36223876869671084,0.8650998688947181
TMEM256-PLSCR3///PLSCR3,TMEM256-PLSCR3 readthrough (NMD candidate)///phospholipid scramblase 3,0.47112104668685795,0.36224152852841296,0.8650998688947181
SFRP5,secreted frizzled related protein 5,-0.384663850235325,0.3623135025372548,0.8650998688947181
CKM,"creatine kinase, M-type",-0.2397464509398836,0.3624632826942368,0.8650998688947181
GJA9-MYCBP///GJA9///MYCBP,GJA9-MYCBP readthrough///gap junction protein alpha 9///MYC binding protein,0.2178876043833921,0.3624655170619834,0.8650998688947181
F10,coagulation factor X,-0.29698767808616683,0.3625215361500561,0.8650998688947181
POLD2,"DAN polymerase delta 2, accessory subunit",-0.1440245911975847,0.36252700615796374,0.8650998688947181
CCDC134,coiled-coil domain containing 134,-1.9882638919490314,0.36260605287862047,0.8650998688947181
IFITM2,interferon induced transmembrane protein 2,-0.09180596598358971,0.3626350358000421,0.8650998688947181
C4B_2///C4B///C4A,"complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)",-0.29089746985027626,0.36276310715189,0.8650998688947181
NPY1R,neuropeptide Y receptor Y1,0.29478716630238144,0.3629570441871173,0.8650998688947181
JAK3,Janus kinase 3,-0.2124297299568479,0.36296219784343664,0.8650998688947181
LETM1,leucine zipper and EF-hand containing transmembrane protein 1,-0.23772124200845318,0.36296695473772556,0.8650998688947181
ZNRF4,zinc and ring finger 4,-0.403844856898983,0.3629858981022477,0.8650998688947181
FBXO17,F-box protein 17,-0.20670958723964117,0.36302227352389993,0.8650998688947181
SLC25A37,solute carrier family 25 member 37,-0.21559005258382571,0.3630373917137526,0.8650998688947181
OSGIN2,oxidative stress induced growth inhibitor family member 2,0.22490599639184516,0.36314642987720436,0.8650998688947181
FAM168A,family with sequence similarity 168 member A,0.22661997825266947,0.3631608412955205,0.8650998688947181
AGRN,agrin,-0.33540160540097347,0.363332164219744,0.8650998688947181
CTAGE11P,"CTAGE family member 11, pseudogene",-0.29232724030298984,0.3634225076775187,0.8650998688947181
CATSPERG,cation channel sperm associated auxiliary subunit gamma,-0.6249605686530753,0.36342826035558506,0.8650998688947181
PRIM2B///PRIM2,primase (DNA) subunit 2 pseudogene///primase (DNA) subunit 2,-0.8319285379272964,0.3634547425205457,0.8650998688947181
RAG2,recombination activating gene 2,-0.3559840900785606,0.3635583723998991,0.8650998688947181
SIRT5,sirtuin 5,-0.26207484807252107,0.36357252855047606,0.8650998688947181
MAGIX,"MAGI family member, X-linked",-0.4417967705352835,0.36358010056007184,0.8650998688947181
MAPKAP1,mitogen-activated protein kinase associated protein 1,0.12734103921078066,0.36359550903553584,0.8650998688947181
NFASC,neurofascin,-0.3002041984243346,0.36363802763605035,0.8650998688947181
RAB33A,"RAB33A, member RAS oncogene family",-0.5271915620795831,0.36368911065881254,0.8650998688947181
TNIK,TRAF2 and NCK interacting kinase,0.3678341268873139,0.3637627498014634,0.8650998688947181
CPOX,coproporphyrinogen oxidase,0.1917845380774015,0.3637698317191065,0.8650998688947181
NRGN,neurogranin,-0.5109096060189475,0.36379447264555465,0.8650998688947181
SLC24A1,solute carrier family 24 member 1,-0.3016858681061625,0.36386427529578036,0.8650998688947181
PLG,plasminogen,-0.4164712844875373,0.3639240563264414,0.8650998688947181
PPP6R1,protein phosphatase 6 regulatory subunit 1,0.14815761349375495,0.36399256635045485,0.8650998688947181
IFNGR1,interferon gamma receptor 1,0.12683529628588447,0.3640398912564978,0.8650998688947181
DENND4A,DENN domain containing 4A,-0.2760713107346172,0.364075085621438,0.8650998688947181
TACR3,tachykinin receptor 3,-0.6944867956945067,0.36409430449703317,0.8650998688947181
IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus,-0.5966492863412842,0.3642833583312403,0.8650998688947181
FLG,filaggrin,0.33234281510524255,0.36434034566408613,0.8650998688947181
GPR132,G protein-coupled receptor 132,-0.3103587061752253,0.3643591798154293,0.8650998688947181
SLC25A14,solute carrier family 25 member 14,0.33932044524604504,0.3643928688486887,0.8650998688947181
KIAA1549///BRAF,"KIAA1549///B-Raf proto-oncogene, serine/threonine kinase",-0.20076557986635793,0.3647042087853658,0.8650998688947181
PLPP3,phospholipid phosphatase 3,-0.14373378580836096,0.3647332160628022,0.8650998688947181
CHMP1B,charged multivesicular body protein 1B,-0.18172625367466327,0.36474100539070853,0.8650998688947181
GALK1,galactokinase 1,-0.4272382033174555,0.3647822791966994,0.8650998688947181
PPP1R13L,protein phosphatase 1 regulatory subunit 13 like,0.1469954193737057,0.3648382378811612,0.8650998688947181
FXYD5,FXYD domain containing ion transport regulator 5,-0.13373810793020335,0.3650911234231975,0.8650998688947181
COIL,coilin,-0.16273334312047202,0.36511500325504165,0.8650998688947181
ZBTB7A,zinc finger and BTB domain containing 7A,-0.2680394240049833,0.36516387405105477,0.8650998688947181
UBBP1,ubiquitin B pseudogene 1,-0.19605231885689187,0.3651743730695083,0.8650998688947181
KYAT3,kynurenine aminotransferase 3,0.16103934614720458,0.3653224296556581,0.8650998688947181
FBP2,fructose-bisphosphatase 2,-0.2576296013929896,0.36542626957640223,0.8650998688947181
BCL6,B-cell CLL/lymphoma 6,-0.2202801882575231,0.36546589152284237,0.8650998688947181
IGF1,insulin like growth factor 1,-0.17810336508318347,0.36549127156858785,0.8650998688947181
PDHX,pyruvate dehydrogenase complex component X,0.16223390441942587,0.3655139405121999,0.8650998688947181
LY6G6C,"lymphocyte antigen 6 complex, locus G6C",0.1905865592031829,0.36554345082992523,0.8650998688947181
HOXD10,homeobox D10,-0.48915394672871926,0.3655953826143722,0.8650998688947181
C16orf59,chromosome 16 open reading frame 59,-0.3984871900189666,0.3656232076786977,0.8650998688947181
C6orf48,chromosome 6 open reading frame 48,-0.15237657210245587,0.3656966203434854,0.8650998688947181
BRCA2,"BRCA2, DNA repair associated",-0.279880077271717,0.3658135511065096,0.8650998688947181
SART3,squamous cell carcinoma antigen recognized by T-cells 3,-0.12632690845107006,0.3658415299070058,0.8650998688947181
ELAVL1,ELAV like RNA binding protein 1,-0.12787223584012858,0.36586775593084075,0.8650998688947181
PCDHA2,protocadherin alpha 2,-0.28399676815110736,0.3659159177671879,0.8650998688947181
WASF2,WAS protein family member 2,0.16363725470490117,0.3659716047014002,0.8650998688947181
GPAA1,glycosylphosphatidylinositol anchor attachment 1,0.08544089321127629,0.36598918175014905,0.8650998688947181
TAGLN,transgelin,-0.1972173523403157,0.3660385580473372,0.8650998688947181
GMEB1,glucocorticoid modulatory element binding protein 1,0.2807032425452196,0.3660870329992084,0.8650998688947181
P2RX6,purinergic receptor P2X 6,-0.21834779990410844,0.3661147483603655,0.8650998688947181
DLGAP1,DLG associated protein 1,-0.7886758156197518,0.3662582320657524,0.8650998688947181
MIEF1,mitochondrial elongation factor 1,-0.1272912994169604,0.3662693285211931,0.8650998688947181
DNPEP,aspartyl aminopeptidase,-0.1797523712768317,0.36630951916490895,0.8650998688947181
PDE4DIP,phosphodiesterase 4D interacting protein,0.4838297897198594,0.36633456991558067,0.8650998688947181
SLC28A2,solute carrier family 28 member 2,-0.43729089896484635,0.3663588134997017,0.8650998688947181
GAS7,growth arrest specific 7,-0.22935490869231184,0.36644251046530807,0.8650998688947181
EIF3CL///EIF3C,eukaryotic translation initiation factor 3 subunit C-like///eukaryotic translation initiation factor 3 subunit C,0.35937299351331453,0.366445488836039,0.8650998688947181
RNPS1,RNA binding protein with serine rich domain 1,-0.1230815514966144,0.36648932953710767,0.8650998688947181
TAGLN3,transgelin 3,-0.25854701484148007,0.36652165236958434,0.8650998688947181
FLOT2,flotillin 2,0.10922317627228977,0.36655711598132823,0.8650998688947181
ALDH8A1,aldehyde dehydrogenase 8 family member A1,-0.36954769490837974,0.3665866147716087,0.8650998688947181
ZNF143,zinc finger protein 143,-0.47685093299042813,0.3665978224350217,0.8650998688947181
LOC101928826///TPT1,"uncharacterized LOC101928826///tumor protein, translationally-controlled 1",-0.05830623956707933,0.36673243227341523,0.8650998688947181
COL8A2,collagen type VIII alpha 2 chain,-0.1060001127269367,0.366797984153895,0.8650998688947181
MYH9,"myosin, heavy chain 9, non-muscle",-0.14292694518033058,0.366888101389388,0.8650998688947181
HSPA1L,heat shock protein family A (Hsp70) member 1 like,-0.2842751133042266,0.3668925899808191,0.8650998688947181
SPANXB1,SPANX family member B1,-0.37803319677251257,0.3669204341516582,0.8650998688947181
RPLP0,ribosomal protein lateral stalk subunit P0,-0.08631431887465867,0.3669400513060064,0.8650998688947181
CLEC1A,C-type lectin domain family 1 member A,-0.2198697517774643,0.3669546912913001,0.8650998688947181
NBEA,neurobeachin,0.17162314780876628,0.3669600219068444,0.8650998688947181
FNDC8,fibronectin type III domain containing 8,-0.4002226208641064,0.36700971936871957,0.8651017979206242
PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,0.13621470838517857,0.3671559735172705,0.8652725605136876
GJB1,gap junction protein beta 1,-0.19484701113832445,0.36745760050979337,0.8653545768535273
ALG9,"ALG9, alpha-1,2-mannosyltransferase",-0.0891998025179673,0.3675956642743292,0.8653545768535273
POPDC2,popeye domain containing 2,-0.22806014357302928,0.36770795858799576,0.8653545768535273
HDDC2,HD domain containing 2,-0.2426813438776263,0.3677979262007932,0.8653545768535273
ELOVL5,ELOVL fatty acid elongase 5,0.17970238337801514,0.36782100777252036,0.8653545768535273
HAND2,heart and neural crest derivatives expressed 2,-0.24961389007147208,0.36784168158393027,0.8653545768535273
FAT2,FAT atypical cadherin 2,0.20622348444293667,0.3679185607428308,0.8653545768535273
SLC6A1,solute carrier family 6 member 1,-0.2928220260335236,0.36793555425310165,0.8653545768535273
IL1RL2,interleukin 1 receptor like 2,-0.6411659223692429,0.36795554351053605,0.8653545768535273
ZBTB14,zinc finger and BTB domain containing 14,0.21509162909575827,0.36798625790086126,0.8653545768535273
LINC00474,long intergenic non-protein coding RNA 474,-0.2717225186748876,0.3680282650421539,0.8653545768535273
BAG2,BCL2 associated athanogene 2,-0.1531439668903932,0.3680878568525837,0.8653545768535273
OR5I1,olfactory receptor family 5 subfamily I member 1,-0.2517790375530277,0.3681920854397054,0.8653545768535273
KRT33B,keratin 33B,-0.1498872482057676,0.36840220474166807,0.8653545768535273
PTPRN,"protein tyrosine phosphatase, receptor type N",-0.1871673893233816,0.3684184740737365,0.8653545768535273
DMXL1,Dmx like 1,0.1934842272353983,0.3685565215545059,0.8653545768535273
TIMM10,translocase of inner mitochondrial membrane 10 homolog (yeast),0.15064950925735304,0.368599878552089,0.8653545768535273
P2RX7,purinergic receptor P2X 7,0.2816500840011408,0.3687176913085243,0.8653545768535273
CEP164,centrosomal protein 164,0.19630345690340903,0.36872557830834496,0.8653545768535273
VPS26A,"VPS26, retromer complex component A",0.08552784542810306,0.36887624397723173,0.8653545768535273
SREK1,splicing regulatory glutamic acid and lysine rich protein 1,-0.07892180248672415,0.36889327728524435,0.8653545768535273
PTGER4P2-CDK2AP2P2,"PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene",-0.2003800735770223,0.3689230864345948,0.8653545768535273
SNORD73A///RPS3A,"small nucleolar RNA, C/D box 73A///ribosomal protein S3A",-0.06543869369888036,0.3689615329553294,0.8653545768535273
BTC,betacellulin,-0.3968399814694541,0.3691537339807942,0.8653545768535273
ETV4,ETS variant 4,-0.3866155533513596,0.3691692117937083,0.8653545768535273
HAUS2,HAUS augmin like complex subunit 2,-0.23308384331407822,0.3691940903949755,0.8653545768535273
SCN5A,sodium voltage-gated channel alpha subunit 5,0.3205432812048902,0.36920509645793886,0.8653545768535273
RMDN3,regulator of microtubule dynamics 3,0.09509717079301386,0.36928987858909856,0.8653545768535273
RAD51B,RAD51 paralog B,-0.12989390031586961,0.3694342202573695,0.8653545768535273
SMS,spermine synthase,-0.11448450367123618,0.3694364652046329,0.8653545768535273
ABR,active BCR-related,-0.21019422374248076,0.3694436780554523,0.8653545768535273
CHERP,calcium homeostasis endoplasmic reticulum protein,-0.2576788720818671,0.369450915687894,0.8653545768535273
CHST12,carbohydrate (chondroitin 4) sulfotransferase 12,0.20436703963595498,0.36956150410515565,0.8653545768535273
NR2F2,nuclear receptor subfamily 2 group F member 2,0.19824522884994342,0.36959742083880565,0.8653545768535273
TARP///TRGV9///TRGC2,TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2,0.2144430994139633,0.36962188083227354,0.8653545768535273
RAB3GAP2,RAB3 GTPase activating non-catalytic protein subunit 2,0.24951498840849565,0.3696942909858413,0.8653545768535273
RAB7A,"RAB7A, member RAS oncogene family",-0.5067373334156539,0.36988013167222755,0.8653545768535273
PQLC3,PQ loop repeat containing 3,0.3430739037589106,0.3698974811210669,0.8653545768535273
UBE2V2,ubiquitin conjugating enzyme E2 V2,0.11092210853076241,0.36990158957019237,0.8653545768535273
HIST1H2BE,"histone cluster 1, H2be",-0.21159624182021647,0.369926470935792,0.8653545768535273
ACD,adrenocortical dysplasia homolog,-0.267917160237253,0.3699834265182419,0.8653545768535273
IL21,interleukin 21,-0.22210414177891202,0.36998520021519354,0.8653545768535273
DDN,dendrin,-0.3649968167792485,0.3701964354742754,0.8653545768535273
KCNS3,potassium voltage-gated channel modifier subfamily S member 3,-0.24920353468409004,0.37027165800241735,0.8653545768535273
DALRD3,DALR anticodon binding domain containing 3,0.1864620064018999,0.3702964264134788,0.8653545768535273
KRT4,keratin 4,-0.2842084289382039,0.3703364194990706,0.8653545768535273
FAM3A,family with sequence similarity 3 member A,0.27044155115521656,0.370391469815313,0.8653545768535273
FBN1,fibrillin 1,0.24763948551656167,0.3704063390596698,0.8653545768535273
RSPH14,radial spoke head 14 homolog,-0.33927942939848926,0.3705185329008838,0.8653545768535273
NAA16,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",0.16877090164560318,0.3705382040043286,0.8653545768535273
MPHOSPH10,M-phase phosphoprotein 10,-0.1381003973977807,0.37056126112460985,0.8653545768535273
MAT1A,methionine adenosyltransferase 1A,-0.6569208282678948,0.3705659087097257,0.8653545768535273
EXOC5,exocyst complex component 5,0.1612352369515141,0.37069344694316775,0.8653545768535273
HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,-0.4394629271137668,0.37075106186386697,0.8653545768535273
NCDN,neurochondrin,-0.32683105641476307,0.3707886910226941,0.8653545768535273
BLM,Bloom syndrome RecQ like helicase,-0.21765173528689424,0.3708084620275748,0.8653545768535273
SEMA4F,ssemaphorin 4F,0.07218815024951493,0.37100000918825327,0.8653545768535273
PRAMEF12,PRAME family member 12,-0.38332863955150553,0.37107095967913983,0.8653545768535273
IMPA1,inositol monophosphatase 1,0.12409556950178037,0.37107970406168755,0.8653545768535273
EMG1,"EMG1, N1-specific pseudouridine methyltransferase",-0.0796269983571521,0.37115606965980386,0.8653545768535273
KDM4D,lysine demethylase 4D,-0.38786236507213867,0.3713230745001487,0.8653545768535273
CARD14,caspase recruitment domain family member 14,-0.34632157111294026,0.37132752546148473,0.8653545768535273
DOCK5,dedicator of cytokinesis 5,-0.31820500884464464,0.37134784318503594,0.8653545768535273
GABARAPL3///GABARAPL1,GABA type A receptor associated protein like 3 pseudogene///GABA type A receptor associated protein like 1,0.17962537282324442,0.3713649365727649,0.8653545768535273
SAGE1,sarcoma antigen 1,-0.43011945549114433,0.37138910115984214,0.8653545768535273
GK6P,glycerol kinase 6 pseudogene,-0.270007046914504,0.37142818656526355,0.8653545768535273
DNAJC17,DnaJ heat shock protein family (Hsp40) member C17,-0.3232390400397095,0.37144427295135296,0.8653545768535273
CHUK,conserved helix-loop-helix ubiquitous kinase,-0.10785635962476496,0.3715970219567931,0.8653545768535273
