Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2016,PHF8 20622853 ChIP-Seq HELA Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,DENND1B;LEPROT;ZFYVE9;CELF2;SDC3;FAM69A;ZBTB48;KCNA4;CSTF2T;F11R;PAPSS2;SCP2;DNAJB4;TPR;TEAD1;SPEN;GSTM1;NEK7;PARVA;CACYBP;ALDH4A1;TGFBR3;NELL2;PTP4A2;ZEB1;CAPZA1;NMT2;PKN2;SYNC;TRIM33;VAMP3;DDR2;BMPR1A;ALDH9A1
ChEA_2016,FLI1 21867929 ChIP-Seq TH2 Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,CSTB;NPR3;PIK3R1;UQCR10;TOB1;EHBP1;MTDH;EEA1;SCPEP1;AKAP10;PDZD2;SESN1;PHACTR2;FYN;PDE8B;TNS3;RREB1;RNF130;CEP290;BPTF;NTRK2;ANKRD46;HSPA4;ERAP1;HUS1;ANXA11;NR1D2;VEZF1;SMAD5;EXT1;ALDH3A2;SLC25A16;RAP2A;NOVA1
ChEA_2016,NFYA 21822215 ChIP-Seq K562 Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,DENND1B;LEPROT;ZFYVE9;CELF2;SDC3;FAM69A;ZBTB48;KCNA4;CSTF2T;PAPSS2;NSL1;SCP2;TPR;TEAD1;HTATIP2;SPEN;RRM1;NEK7;PARVA;ALDH4A1;TGFBR3;NELL2;EXT2;PTP4A2;ZEB1;NMT2;PKN2;KIF20B;CPEB3;SYNC;TRIM33;VAMP3;DDR2;BMPR1A
ChEA_2016,FOXH1 21741376 ChIP-Seq ESCs Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,RTN3;NFAT5;KIAA1033;PIK3R1;VLDLR;LRP6;COMMD9;PDZD2;DNAJB4;PRRG1;ARL6IP5;SLC39A6;PDE8B;TNS3;TEAD1;TRPM3;NQO1;BAD;ERAP1;EBF2;ANXA11;MED13L;KTN1;SLC25A16;RAB14;CAPZA1;FEZ2;MXRA7;ESYT1;SCLY;CPEB3;FBXL5;RHOQ;SIDT2
ChEA_2016,RUNX2 24764292 ChIP-Seq MC3T3 Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,NCKAP1;NFAT5;SDC3;CHD4;UQCR10;AAAS;CLCN3;EHBP1;MYL12B;NIPBL;LASP1;CCDC91;BAG5;TNS3;PTRF;HEXIM1;RAB2A;SPEN;NQO1;GSTM1;AKTIP;USP22;HUS1;CACYBP;AES;WNK1;GNAQ;PSMC2;NMT2;TRIM16;ESYT1;DYNLRB1;CUEDC1;RHOQ
ChEA_2016,FOXA1 25329375 ChIP-Seq VCAP Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,GMFB;PCOLCE2;ZFYVE9;WRB;QPRT;CST3;SCRN1;PPAT;LEPROTL1;DNAJB4;ZNF329;RGS20;PDE8B;TNPO1;FKTN;NCOA2;GSTM2;RRM1;ANKRD46;HSPA4;CACYBP;MINA;MYRIP;DYNLL1;LSM4;ATG12;SETX;EXT2;EHHADH;NMT2;TCF4;ESYT1;SCLY;FBXL5
ChEA_2016,MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,SCARB1;NFAT5;SP140;NPR3;TTK;TOB2;ATP2C1;SLC4A4;PCSK5;CST3;NIPBL;BBX;RGS20;RAB2A;SMAD2;ATF7IP;NEK7;ERAP1;ATP11B;MYRIP;SMAD5;MED13L;EXT1;TJP1;NELL2;MSRA;RAP2A;EHHADH;CDC16;CDK13;FBXL5;CD46;TRIM33;SKAP2
ChEA_2016,CDX2 22108803 ChIP-Seq LS180 Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,CLIC5;PCOLCE2;YWHAB;ZFAND6;PIK3R1;WASL;HIGD1A;TOB2;PAPSS2;EHBP1;LRP6;PPAT;DNAJB4;NEK1;RGS20;TEAD1;TRPM3;SPEN;GSTM3;CAV1;ERAP1;WWP1;ANXA11;NR1D2;DNAJB14;ATP11B;EXT1;SETX;GNAQ;RASA1;SYNC;CD46;FERMT2;TRIM33
ChEA_2016,AHR 22903824 ChIP-Seq MCF-7 Human,13/690,0.2384610080711047,0.5406321749373321,0,0,1.2727754646189635,1.8245865929764375,GSTM3;NCOA2;TUFT1;NCOA3;PIK3R1;WASL;MED13L;NOVA1;CTNNA1;PDE8B;TNS3;TEAD1;PAK2
ChEA_2016,SIN3B 21632747 ChIP-Seq MESCs Mouse,70/4302,0.2387946785079453,0.5406321749373321,0,0,1.112394180981343,1.5931166411613469,KDM5A;SCARB1;RNF14;QPRT;COMT;UCHL1;AKAP10;LASP1;CCDC91;GOLGA5;SCP2;CHL1;PPAT;NEK1;NBN;UBXN4;TNS3;PTRF;CEP290;HIST1H1C;USP8;PLA2G12A;NCOA3;AKTIP;GTPBP6;EBF2;ANXA11;DYNLL1;PTP4A2;RAP2A;TMEM33;ACOX1;TMEM106B;PPIG;KIF20B;CUEDC1;VAMP3;ALDH9A1;NFAT5;WRB;VPS4B;TTK;HIGD1A;TOB2;TOB1;NTHL1;GRK4;DNAJB4;TPR;RREB1;PAK2;ZC3H14;SCAI;TRPM3;ATF7IP;MOAP1;BAD;ST8SIA3;PHKB;LSM4;MED13L;SETX;TJP1;CDC16;PSMC2;NDUFAF3;PIN1;CPEB3;TRIM33;MON1B
ChEA_2016,TET1 21490601 ChIP-Seq MESCs Mouse,34/1994,0.2388322660412648,0.5406321749373321,0,0,1.1568973454043272,1.656669813321045,CNTNAP2;NFAT5;WRB;SDC3;PIK3R1;AAAS;TROVE2;KCNV2;CCDC91;BAG5;SCRN1;PPAT;RGS20;RREB1;PTRF;TRPM3;RAB2A;ATF7IP;RRM1;KCNB1;USP22;DENND2A;HUS1;ANXA11;MYRIP;TPD52L2;SLC25A16;EXT2;NMT2;ESYT1;CPEB3;RHOQ;SKAP2;SIDT2
ChEA_2016,TCF3 18692474 ChIP-Seq MEFs Mouse,14/745,0.2304581505440448,0.5406321749373321,0,0,1.2702495862550582,1.8643275247142816,GSTM3;MOAP1;NFAT5;ANXA11;CACYBP;TMEM140;AURKA;EXT1;CST3;TGFBR3;LASP1;SPIN1;TCF4;IL6ST
ChEA_2016,FOXA1 27270436 Chip-Seq PROSTATE Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,GMFB;PCOLCE2;ZFYVE9;WRB;QPRT;CST3;SCRN1;PPAT;LEPROTL1;DNAJB4;ZNF329;RGS20;PDE8B;TNPO1;FKTN;NCOA2;GSTM2;RRM1;ANKRD46;HSPA4;CACYBP;MINA;MYRIP;DYNLL1;LSM4;ATG12;SETX;EXT2;EHHADH;NMT2;TCF4;ESYT1;SCLY;FBXL5
ChEA_2016,ETS1 22383799 ChIP-Seq G1ME Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,CELF2;TMEM140;TOB2;PCSK5;TOB1;EHBP1;YY1;LASP1;GOLGA5;UBXN4;FBXO9;BPTF;HIST1H1C;RAB2A;NCOA2;LYPLA1;RRM1;AKTIP;DENND2A;NEK7;H2AFV;CACYBP;VEZF1;SMAD5;SETX;RAP2A;MAFG;RASA1;EHHADH;TCF4;GRSF1;PTPN4;CUEDC1;ALDH9A1
ChEA_2016,TBL1 22424771 ChIP-Seq 293T Human,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,DENND1B;LEPROT;ZFYVE9;CELF2;SDC3;FAM69A;ZBTB48;CSTF2T;PAPSS2;COMMD9;SCP2;TEAD1;ATF7IP;SPEN;RRM1;NEK7;PARVA;CACYBP;MED13L;ALDH4A1;TGFBR3;EXT2;PTP4A2;ZEB1;NOVA1;NMT2;PKN2;KIF20B;CPEB3;CD46;TRIM33;VAMP3;DDR2;BMPR1A
ChEA_2016,RUNX1 22412390 ChIP-Seq EML Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,NCKAP1;YWHAB;POP4;HFE;ZFAND6;EEA1;RMND5B;LASP1;PPAT;ARL6IP5;SLC39A6;NEK1;NBN;TNS3;FBXO9;HIST1H1C;SMAD2;SPEN;PLA2G12A;HSPA4;USP22;GTPBP8;ATP11B;MINA;NPM3;TPD52L2;SETX;TJP1;PTP4A2;GNAQ;PSMC2;TCF4;SCLY;RHOQ
ChEA_2016,PPAR 26484153 Chip-Seq NCI-H1993 Human,21/1185,0.2448145697829428,0.5406321749373321,0,0,1.1986106492258803,1.6867498859031702,HEXIM1;NCOA2;SMAD3;EBF2;ZBTB20;NR1D2;EEA1;UCHL1;LASP1;SSPN;SPIN1;YIPF6;PKN2;FYN;CD36;KIF20B;IL6ST;TNS3;TEAD1;TRIM33;HIST1H1C
ChEA_2016,CEBPB 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse,34/2000,0.2443872984728617,0.5406321749373321,0,0,1.1529765410474304,1.6245451261504011,KDM5A;NFAT5;LEPROT;PCOLCE2;CSE1L;CELF2;UBE3A;HIGD1A;PPP1R9A;SLC4A4;PAPSS2;NIPBL;PDZD2;TNS3;RREB1;PTRF;BPTF;KLHDC10;RAB2A;NTRK2;GSTM2;RRM1;SMAD3;KCNB1;ERAP1;PARVA;EXT1;MSRA;COX7A2L;PKN2;PPIG;CPEB3;IL6ST;VAMP3
ChEA_2016,TAL1 20566737 ChIP-Seq PRIMARY FETAL LIVER ERYTHROID Mouse,32/1875,0.245742784237492,0.5408041895330274,0,0,1.1569067305901313,1.623683753352961,SCARB1;LEPROT;TUFT1;ZFAND6;FAM69A;UBE3A;PIK3R1;WASL;TOB1;NSL1;TRAK2;SESN1;DNAJB4;TNS3;RREB1;HIST1H1C;SMAD3;KCNB1;HSPA4;AKTIP;ANXA11;NR1D2;MINA;MED13L;EXT1;ALDH4A1;TGFBR3;EHHADH;FEZ2;KIF20B;MON1B;BMPR1A
ChEA_2016,SUZ12 27294783 Chip-Seq NPCs Mouse,16/880,0.2493198417025943,0.5467842045615516,0,0,1.2282211789254045,1.7060221876686392,DENND1B;NCOA2;LYPLA1;SP140;VPS4B;NEK7;CACYBP;TRAK2;INPP4A;TPR;RGS20;SCLY;UBXN4;PTPN4;ZCCHC2;DDR2
ChEA_2016,MYC 19030024 ChIP-ChIP MESCs Mouse,63/3868,0.2520556961501857,0.5508846142663852,0,0,1.1104476122357323,1.5303136281081016,NCKAP1;GMFB;CSE1L;UBE3A;YY1;UCHL1;AKAP10;LASP1;NEK1;TLK1;NBN;TNPO1;ATRX;GTPBP6;HUS1;CACYBP;PEX1;WIPI2;TMBIM4;TMEM33;VAMP3;PCOLCE2;WRB;NPR3;TTK;AAAS;TOB2;CLCN3;SLC5A3;TOB1;MTDH;AURKA;CST3;RMND5B;NTHL1;GRK4;LEPROTL1;DNAJB4;TPR;RGS20;HEXIM1;ATF7IP;NQO1;MOAP1;RRM1;SMAD3;HSPA4;USP22;MINA;MRPL24;LSM4;TPD52L2;EXT1;MSRA;WNK1;CAPZA1;MAFG;PSMC2;NMT2;TCF4;FBXL5;TRIM33;SLC25A36
ChEA_2016,CIITA 25753668 ChIP-Seq RAJI Human,9/459,0.253252324577447,0.5511775272332895,0,0,1.3230240549828178,1.8170001663618485,YY1;ATF7IP;SPEN;RRM1;NCOA3;ATRX;GATB;CSTF2T;MICU2
ChEA_2016,CTCF 18555785 ChIP-Seq MESCs Mouse,27/1568,0.2539229803134494,0.5511775272332895,0,0,1.165441307556817,1.5974987030786258,RNF14;WRB;TTK;AAAS;CLCN3;ATP2C1;TROVE2;RMND5B;SCPEP1;NBN;ZC3H14;MEST;FBXO9;HTATIP2;BPTF;NTRK2;GSTM1;ANKRD46;CACYBP;LSM4;TPD52L2;NELL2;EXT2;DYNC1LI2;SYNC;SERINC3;RHOQ
ChEA_2016,RCOR2 21632747 ChIP-Seq MESCs Mouse,8/401,0.2556365668174054,0.5530097159723465,0,0,1.3459514099480636,1.8358757096868736,EEA1;NCOA3;WRB;AKTIP;NR1D2;NSL1;MTDH;VAMP3
ChEA_2016,SOX9 24532713 ChIP-Seq HFSC Mouse,24/1384,0.2586819832357093,0.5577008180946141,0,0,1.1726342710997442,1.5855842727858436,ATF7IP;CNTNAP2;TUFT1;NCOA3;CAV1;PON2;FAM69A;NEK7;H2AFV;VLDLR;DYNLL1;TMEM140;TOB2;MED13L;LRP6;EXT1;ALDH4A1;MSRA;PDZD2;TNS3;TEAD1;PTRF;TRPM3;BMPR1A
ChEA_2016,EP300 21415370 ChIP-Seq HL-1 Mouse,18/1014,0.2638222485367674,0.5654809667543657,0,0,1.1986670084593694,1.597199460149227,CLIC5;PCOLCE2;CAV1;NPR3;VLDLR;SLC4A4;PCSK5;EXT1;TGFBR3;PDZD2;BAG5;PPAT;FEZ2;CTNNA1;PHACTR2;DYNLRB1;IL6ST;TNS3
ChEA_2016,SMAD4 19686287 ChIP-ChIP HaCaT Human,8/405,0.2640689420220858,0.5654809667543657,0,0,1.332114143749353,1.7737700153316265,YY1;MOAP1;RAP2A;F11R;ZNF148;SLC5A3;PCSK5;EHBP1
ChEA_2016,FOXO1 23066095 ChIP-Seq LIVER Mouse,7/347,0.266356846873041,0.5684662906417922,0,0,1.36036940373419,1.7996576328978722,SCP2;ZFAND6;MAFG;TMEM106B;TMEM140;RREB1;TOB1
ChEA_2016,GATA2 21666600 ChIP-Seq HMVEC Human,15/837,0.2761419542192698,0.5851160713887721,0,0,1.208733512613651,1.5554468976061069,USP22;WWP1;ANXA11;PIK3R1;VLDLR;CLCN3;COMMD9;PLSCR4;ARL6IP5;NMT2;NEK1;RGS20;TCF4;SPTAN1;ZCCHC2
ChEA_2016,AR 25329375 ChIP-Seq VCAP Human,32/1906,0.2763369824316289,0.5851160713887721,0,0,1.1357938164035744,1.460783279580253,CNTNAP2;LEPROT;GMFB;CSE1L;HFE;KIAA1033;PIK3R1;PCSK5;STK3;EEA1;UCHL1;PPAT;CD36;NBN;PDE8B;TNS3;RNF130;ZC3H14;NCOA2;NTRK2;SMAD3;NCOA3;MED13L;EXT1;NELL2;MSRA;COX7A2L;TMEM33;EHHADH;PKN2;CDK13;FERMT2
ChEA_2016,PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse,3/122,0.2769181407044346,0.5851160713887721,0,0,1.6620830150241914,2.1341700008046187,CCDC91;GLB1L;DYNLRB1
ChEA_2016,TP63 19390658 ChIP-ChIP HaCaT Human,4/179,0.2817412178971963,0.5896405072809104,0,0,1.5077220077220077,1.909931423706802,HEXIM1;ZEB1;CHD4;RREB1
ChEA_2016,THRA 23701648 ChIP-Seq CEREBELLUM Mouse,4/179,0.2817412178971963,0.5896405072809104,0,0,1.5077220077220077,1.909931423706802,CSTB;RRM1;ARL6IP5;SYNC
ChEA_2016,FOXP3 21729870 ChIP-Seq TREG Human,24/1404,0.2818407456185484,0.5896405072809104,0,0,1.154379332073094,1.4619211078304202,KDM5A;RRM1;GMFB;HUS1;CSTF2T;TMEM140;MRPL24;PCSK5;TROVE2;ATG12;NSL1;AURKA;ALDH4A1;COX7A2L;RAP2A;SCP2;PSMC2;ARL6IP5;SLC39A6;NDUFAF1;DYNLRB1;TNPO1;RHOQ;SIDT2
ChEA_2016,GATA3 24758297 ChIP-Seq MCF-7 Human,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,GMFB;TUFT1;KIAA1033;PIK3R1;MTDH;SCPEP1;PDZD2;TLK1;CD36;NBN;SPTAN1;ZC3H14;CEP290;HEXIM1;NQO1;HSPA4;WWP1;CACYBP;VEZF1;MED13L;KTN1;PIAS1;TJP1;ALDH3A2;TGFBR3;PTP4A2;COX7A2L;TMEM106B;ESYT1;PTPN4;CUEDC1;TRIM33;ZNF552
ChEA_2016,STAT3 18555785 Chip-Seq ESCs Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,DENND1B;CSE1L;VPS4B;KCNA4;F11R;TROVE2;NSL1;TRAK2;CST3;COMMD9;TPR;TLK1;RGS20;UBXN4;NCOA2;USP8;LYPLA1;KCNB1;NCOA3;NEK7;CACYBP;INPP4A;SETX;RAB14;NMT2;NDUFAF1;DYNLRB1;SCLY;CD46;PTPN4;ZCCHC2;DDR2;ALDH9A1
ChEA_2016,ETS1 20019798 ChIP-Seq JURKAT Human,27/1607,0.2967313827350381,0.6067477334046633,0,0,1.134232855751843,1.3780112375775142,POP4;VPS4B;CSTF2T;AAAS;TRAK2;COMMD9;NTHL1;TPR;ZNF148;UBXN4;PTRF;CEP290;FBXO9;HEXIM1;USP8;RRM1;BAD;HUS1;CACYBP;PHKB;MRPL24;TPD52L2;WNK1;TMEM33;PPIG;CPEB3;ZNF552
ChEA_2016,FOXP2 21765815 ChIP-ChIP NEURO2A Mouse,20/1164,0.2969674182591753,0.6067477334046633,0,0,1.1585914085914086,1.4066838877727896,MOAP1;NFAT5;NTRK2;PON2;CCDC69;EBF2;CSTF2T;PIK3R1;LRP6;AKAP10;KCNV2;CCDC91;LEPROTL1;CDC16;TLK1;TCF4;TNPO1;RNF130;MEST;SLC25A36
ChEA_2016,SOX9 26525672 Chip-Seq Limbbuds Mouse,21/1230,0.3007898844997305,0.6067477334046633,0,0,1.1511957807483302,1.3829813567587397,HEXIM1;NCOA2;HSPA4;CCDC69;USP22;NEK7;HUS1;VEZF1;EHBP1;NSL1;INPP4A;EEA1;NOVA1;SESN1;MLX;PHACTR2;FYN;MXRA7;TNS3;RNF130;CUEDC1
ChEA_2016,GF1B 26923725 Chip-Seq HPCs Mouse,28/1676,0.3026978111897287,0.6067477334046633,0,0,1.1276056539120505,1.3475116399821492,NFAT5;SP140;SDC3;CSTF2T;SLC4A4;EEA1;NIPBL;KCNV2;COMMD9;PRRG1;ME1;TLK1;BPTF;SPEN;SMAD3;ST8SIA3;KTN1;TGFBR3;MSRA;RAP2A;TLL1;FKBP9;CPEB3;SYNC;TRIM33;SKAP2;MON1B;VAMP3
ChEA_2016,JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,PCOLCE2;SDC3;ITGAE;SLC4A4;PCSK5;MYL12B;GOLGA5;PDZD2;NEK1;RGS20;TEAD1;PTRF;HTATIP2;HEXIM1;SMAD2;PLA2G12A;BAD;CAV1;USP22;NR1D2;CACYBP;SMAD5;EXT1;ALDH4A1;TGFBR3;PTP4A2;YIPF6;PIN1;STAMBP;KIF20B;IL6ST;GRSF1;RHOQ
ChEA_2016,TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,TUFT1;FAM69A;ZBTB20;CSTF2T;F11R;AAAS;NTHL1;DNAJB4;SPTAN1;PTRF;HEXIM1;ATF7IP;SMAD3;DENND2A;NEK7;EBF2;NR1D2;PARVA;ATP11B;VEZF1;WIPI2;AES;SETX;TGFBR3;PTP4A2;RAP2A;MXRA7;ESYT1;STAMBP;DYNLRB1;SYNC;SERINC3;CUEDC1
ChEA_2016,POU3F1 26484290 ChIP-Seq ESCss Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,KDM5A;DENND1B;RTN3;NFAT5;YWHAB;QPRT;WASL;CLCN3;PCSK5;NIPBL;SESN1;ME1;ZC3H14;BPTF;NEK7;ERAP1;EBF2;PARVA;SMAD5;EXT1;TJP1;NELL2;PTP4A2;GLB1L;GNAQ;PIN1;TCF4;TLL1;TRIM16;NDUFAF1;ESYT1;STAMBP;ZCCHC2
ChEA_2016,TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse,24/1413,0.2925080953777337,0.6067477334046633,0,0,1.1463361191974206,1.4091485037431395,SMAD2;NCKAP1;CNTNAP2;ANKRD46;ZFYVE9;SP140;NCOA3;CSE1L;PAPSS2;MED13L;EEA1;MSRA;COX7A2L;ZEB1;GNAQ;CDC16;TLK1;PKN2;KIF20B;PDE8B;IL6ST;RREB1;FERMT2;VAMP3
ChEA_2016,PU.1 20513432 ChIP-Seq MACROPHAGES Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,TUFT1;SP140;PON2;UQCR10;TOB2;EHBP1;MTDH;RMND5B;SCPEP1;NIPBL;AKAP10;SCP2;CD36;NBN;TNS3;RNF130;ZC3H14;SCAI;LYPLA1;H2AFV;NAGA;CACYBP;VEZF1;DYNLL1;PIAS1;INPP4A;EXT1;ALDH3A2;RAB14;GNAQ;TCF4;TRIM16;IL6ST
ChEA_2016,GATA6 21074721 ChIP-Seq CACO-2 Human,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,DENND1B;LEPROT;ZFYVE9;TUFT1;CELF2;SDC3;FAM69A;ZBTB48;F11R;PAPSS2;NSL1;SCP2;DNAJB4;TPR;FAM63A;SPEN;GSTM3;GSTM2;NEK7;CACYBP;MRPL24;ALDH4A1;TGFBR3;PTP4A2;CAPZA1;PKN2;SYNC;CD46;TRIM33;VAMP3;DDR2;BMPR1A;ALDH9A1
ChEA_2016,TBX20 22080862 ChIP-Seq HEART Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,CLIC5;SP140;CELF2;FAM69A;SLC4A4;MYL12B;CST3;LASP1;GOLGA5;SCRN1;SESN1;TPR;CTNNA1;PHACTR2;FYN;CD36;TEAD1;SMAD2;ATF7IP;GSTM1;SMAD3;KCNB1;HSPA4;NEK7;ERAP1;H2AFV;NR1D2;MYRIP;LSM4;NELL2;SSPN;STAMBP;RHOQ
ChEA_2016,SOX3 22085726 ChIP-Seq MUSCLE Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,CNTNAP2;PARG;QPRT;TOB2;STK3;AURKA;EEA1;LASP1;COMMD9;PDZD2;ARL6IP5;CTNNA1;TLK1;CD36;KLHDC10;GSTM1;NCOA3;ANXA11;PHKB;LSM4;ALDH3A2;SLC25A16;EXT2;ERP44;COX7A2L;GLB1L;CDC16;PSMC2;STAMBP;SYNC;RHOQ;PCYOX1;SIDT2
ChEA_2016,PPARA 22158963 ChIP-Seq LIVER Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,SCARB1;GMFB;F11R;TMEM140;PCSK5;TOB1;PAPSS2;LRP6;LASP1;PPAT;ME1;RREB1;RNF130;NCOA2;USP8;PLA2G12A;GSTM1;SMAD3;ANKRD46;NEK7;NR1D2;ATG12;ALDH3A2;PTP4A2;TST;ACOX1;MAFG;EHHADH;TMEM106B;TCF4;DYNLRB1;SCLY;ALDH9A1
ChEA_2016,TBX20 22328084 ChIP-Seq HEART Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,CLIC5;SP140;CELF2;FAM69A;SLC4A4;MYL12B;CST3;LASP1;GOLGA5;SCRN1;SESN1;TPR;CTNNA1;PHACTR2;FYN;CD36;TEAD1;SMAD2;ATF7IP;GSTM1;SMAD3;KCNB1;HSPA4;NEK7;ERAP1;H2AFV;NR1D2;MYRIP;LSM4;NELL2;SSPN;STAMBP;RHOQ
ChEA_2016,SMC1 22415368 ChIP-Seq MEFs Mouse,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,DENND1B;SDC3;FAM69A;NPR3;ZBTB48;CSTF2T;PIK3R1;LRP6;RMND5B;SCPEP1;NIPBL;LASP1;CCDC91;DNAJB4;TNPO1;BPTF;HEXIM1;MOAP1;NTRK2;SMAD3;ANKRD46;CACYBP;DYNLL1;EXT1;NELL2;EXT2;MSRA;RAP2A;TCTA;CDK13;SYNC;CUEDC1;FERMT2
ChEA_2016,GATA3 22897851 ChIP-Seq JUKARTE6-1 Human,33/2000,0.3071898901828641,0.6067477334046633,0,0,1.1142445862346697,1.3151308377098787,CLIC5;DENND1B;RNF14;ZFAND6;CCDC69;QPRT;PIK3R1;PAPSS2;STK3;SPIN1;CTNNA1;RNF130;HIST1H1C;SMAD2;ATF7IP;NQO1;HSPA4;AKTIP;ERAP1;EBF2;AMMECR1;ATP11B;PEX1;DYNLL1;INPP4A;WNK1;SCD;CAPZA1;EHHADH;NMT2;TLL1;CDK13;PCYOX1
ChEA_2016,SOX2 19030024 ChIP-ChIP MESCs Mouse,15/863,0.3159928296689082,0.6222025995957451,0,0,1.170059582919563,1.3479504768452153,SMAD2;CSE1L;AKTIP;CACYBP;TOB2;TPD52L2;EXT1;TGFBR3;WNK1;GNAQ;IL6ST;SERINC3;GRSF1;SKAP2;HIST1H1C
ChEA_2016,TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human,32/1946,0.3178963266836995,0.6240187153420769,0,0,1.109561908326705,1.2715911961576434,DENND1B;CELF2;CCDC69;UBE3A;TTK;PIK3R1;STK3;EEA1;CHL1;TLK1;FYN;TEAD1;SCAI;TRPM3;KLHDC10;NQO1;NTRK2;PARVA;PHKB;PEX1;DYNLL1;MED13L;EXT1;TJP1;PTP4A2;ZEB1;EHHADH;NMT2;TCF4;CD46;MON1B;VAMP3
ChEA_2016,TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse,43/2667,0.3287344045571324,0.6425449682378314,0,0,1.0888239062351712,1.2113221870422546,LEPROT;GMFB;YWHAB;TUFT1;VPS4B;F11R;PPP1R9A;TOB2;TOB1;STK3;AURKA;NIPBL;LASP1;ARL6IP5;CTNNA1;TNPO1;PAK2;NCOA2;MOAP1;ANKRD46;DENND2A;EBF2;HUS1;ANXA11;PARVA;VEZF1;MYRIP;DYNLL1;KTN1;EXT1;TJP1;EXT2;PTP4A2;RAP2A;GNAQ;EHHADH;PKN2;SYNC;IL6ST;CUEDC1;TRIM33;SLC25A36;BMPR1A
ChEA_2016,POU5F1 26923725 Chip-Seq MESODERM Mouse,10/559,0.3303651015939793,0.6425449682378314,0,0,1.2028767037246404,1.3322543541218284,EEA1;ATF7IP;NFAT5;COMMD9;SP140;CELF2;DENND2A;RREB1;MED13L;MON1B
ChEA_2016,TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse,10/559,0.3303651015939793,0.6425449682378314,0,0,1.2028767037246404,1.3322543541218284,EEA1;ATF7IP;NFAT5;COMMD9;SP140;CELF2;DENND2A;RREB1;MED13L;MON1B
ChEA_2016,EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse,34/2093,0.3371291834296874,0.6537017093331744,0,0,1.0951261105653889,1.1907186705098611,CLIC5;CNTNAP2;CCDC69;ZBTB20;AAAS;PPP1R9A;PCSK5;EHBP1;TRAK2;YY1;LASP1;PDZD2;SCRN1;SPIN1;TNS3;PTRF;MEST;TRPM3;HIST1H1C;SPEN;SMAD3;NCOA3;EBF2;MINA;MED13L;EXT1;SETX;TGFBR3;NELL2;RAP2A;NOVA1;FEZ2;PSMC2;TCF4
